Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,Monthly Average Wholesale Prices of Vegetables in all locations from 2000 to 2024,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Varaity,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2007,Colombo,PUMPKIN,17.99,22.79,14.5,11.1,9.21,17.53,23.12,15.07,17.09,19.04,19.52,13.55
,2007,Colombo,CUCUMBER,20.96,10.36,11.55,13.29,19.94,15.69,15.54,13.17,14.53,14.35,10.49,14.96
,2007,Colombo,BITTER GOURD,61.32,38.65,28.23,20.02,31.91,38.66,33.51,24.74,30.92,37.99,43.69,34.52
,2007,Colombo,SNAKE GOURD,37.06,21.42,12.55,12.22,27.86,24.79,15.03,10.91,19.41,24.98,25.58,22.51
,2007,Colombo,DRUMSTIC,,,,,46.77,39.38,34.87,61.13,25.02,17.63,69.7,120
,2007,Colombo,LUFFA,34.22,28.99,18.82,16.59,28.12,26.67,20.56,21.44,28.47,30.67,22.61,19.33
,2007,Colombo,LONG BEANS,31.28,32.36,22.3,17.03,33.18,40.64,35.23,22.89,32.65,34.59,40.74,28.91
,2007,Colombo,ASH PLANTAINS,60.1,50.8,44.12,38.46,32.95,39.9,38.95,39.82,41.21,40.05,40.84,36.84
,2007,Colombo,GREEN CHILLIES,43.24,52.81,45.74,29.64,54.62,114.98,68.38,33.38,32.69,32.04,31.7,41.09
,2007,Colombo,LIME,14.49,9.83,10.3,17,20.56,34,31.83,27.47,29.75,38.96,47.59,24.9
,2007,Colombo,SWEET POTATOES,25.78,17.11,16.05,18.05,18.63,21.38,28.68,18.41,14.46,18.75,20.41,19.54
,2007,Colombo,MANIOC,10.36,8.5,8.63,8.96,11.81,9.83,10.24,9.69,9.34,10.46,12.53,14.22
