Date,Location,Variety,Price,Year,Month,Quarter,Day_of_year,Season,Is_Yala,Is_Maha,Price_lag1,Price_lag2,Price_lag3,Price_lag6,Price_lag12,Rolling_Mean_3,Rolling_Mean_6,Rolling_Mean_12,Rolling_Std_3,Rolling_Std_6,Price_vs_3MA,Price_vs_6MA,Price_Change_1m,Price_Change_3m,YoY_Price,YoY_Change,YoY_Change_Pct
2003-07-15,Dambulla,CABBAGE,11.13,2003,7,3,196,Intermediate1,0,0,19.69,19.88,15.75,34.25,32.25,16.900000000000002,19.471666666666668,22.5175,4.997869546116624,6.3285777759830575,-5.770000000000001,-8.341666666666667,-0.43473844591163024,-0.29333333333333333,32.25,-21.119999999999997,-65.48837209302324
2003-08-15,Dambulla,CABBAGE,11.58,2003,8,3,227,Intermediate1,0,0,11.13,19.69,19.88,30.25,28.88,14.13333333333334,16.36,21.075833333333332,4.817471674367505,4.201561614447662,-2.55333333333334,-4.779999999999999,0.040431266846361114,-0.41750503018108653,28.88,-17.299999999999997,-59.90304709141273
2003-09-15,Dambulla,CABBAGE,13.21,2003,9,3,258,Intermediate2,0,0,11.58,11.13,19.69,20.13,23.75,11.973333333333338,15.206666666666669,20.1975,1.0943643512711811,3.8985672581945714,1.2366666666666628,-1.996666666666668,0.1407599309153713,-0.32910106653123417,23.75,-10.54,-44.37894736842105
2003-10-15,Dambulla,CABBAGE,14.7,2003,10,4,288,Intermediate2,0,0,13.21,11.58,11.13,15.75,22.33,13.163333333333336,15.031666666666666,19.561666666666664,1.5605234164642388,3.8928622717310133,1.5366666666666635,-0.331666666666667,0.11279333838001504,0.320754716981132,22.33,-7.629999999999999,-34.1692789968652
2003-11-15,Dambulla,CABBAGE,13.95,2003,11,4,319,Intermediate2,0,0,14.7,13.21,11.58,19.88,19.75,13.953333333333338,14.043333333333335,19.078333333333333,0.7450055928201073,3.084630718038509,-0.0033333333333391835,-0.09333333333333549,-0.05102040816326536,0.204663212435233,19.75,-5.800000000000001,-29.367088607594937
2003-12-15,Dambulla,CABBAGE,18.07,2003,12,4,349,Yala,1,0,13.95,14.7,13.21,19.69,24.42,15.573333333333338,13.773333333333333,18.549166666666668,2.194455133588584,2.5086463813512596,2.4966666666666626,4.296666666666667,0.2953405017921147,0.367903103709311,24.42,-6.350000000000001,-26.003276003276003
2004-01-15,Dambulla,CABBAGE,15.85,2004,1,1,15,Yala,1,0,18.07,13.95,14.7,11.13,34.25,15.95666666666667,14.56,17.015833333333333,2.0620701572287254,2.2395892480542243,-0.1066666666666709,1.2899999999999991,-0.12285556170448264,0.07823129251700678,34.25,-18.4,-53.72262773722627
2004-02-15,Dambulla,CABBAGE,9.25,2004,2,1,46,Yala,1,0,15.85,18.07,13.95,11.58,30.25,14.390000000000006,14.171666666666667,15.265833333333333,4.587679151815211,2.9492264522526517,-5.140000000000006,-4.921666666666667,-0.41640378548895896,-0.3369175627240143,30.25,-21.0,-69.42148760330579
2004-03-15,Dambulla,CABBAGE,6.62,2004,3,1,75,Maha,0,1,9.25,15.85,18.07,13.21,20.13,10.573333333333338,13.073333333333332,14.14,4.75516911721688,4.297779271515323,-3.9533333333333376,-6.453333333333332,-0.2843243243243243,-0.6336469286109574,20.13,-13.509999999999998,-67.11376055638351
2004-04-15,Dambulla,CABBAGE,17.21,2004,4,2,106,Maha,0,1,6.62,9.25,15.85,14.7,15.75,11.02666666666667,13.491666666666667,14.261666666666668,5.514021520934896,4.5993582885731765,6.18333333333333,3.7183333333333337,1.5996978851963748,0.08580441640378567,15.75,1.4600000000000009,9.269841269841276
2004-05-15,Dambulla,CABBAGE,27.8,2004,5,2,136,Maha,0,1,17.21,6.62,9.25,13.95,19.88,17.210000000000004,15.799999999999999,14.921666666666667,10.590000000000003,7.460809607542607,10.589999999999996,12.000000000000002,0.6153399186519466,2.0054054054054054,19.88,7.920000000000002,39.8390342052314
2004-06-15,Dambulla,CABBAGE,29.6,2004,6,2,167,Intermediate1,0,0,27.8,17.21,6.62,18.07,19.69,24.870000000000005,17.721666666666668,15.747500000000002,6.694527615896457,9.396261845365245,4.729999999999997,11.878333333333334,0.06474820143884896,3.471299093655589,19.69,9.91,50.33011681056374
2004-07-15,Dambulla,CABBAGE,30.95,2004,7,3,197,Intermediate1,0,0,29.6,27.8,17.21,15.85,11.13,29.450000000000003,20.238333333333333,17.399166666666666,1.5803480629280535,10.72317754523661,1.4999999999999964,10.711666666666666,0.045608108108108114,0.7983730389308541,11.13,19.82,178.07726864330638
2004-08-15,Dambulla,CABBAGE,28.72,2004,8,3,228,Intermediate1,0,0,30.95,29.6,27.8,9.25,11.58,29.75666666666667,23.483333333333334,18.8275,1.1232245248986503,9.622346214238322,-1.0366666666666724,5.236666666666665,-0.07205169628432961,0.03309352517985609,11.58,17.14,148.01381692573403
2004-09-15,Dambulla,CABBAGE,20.1,2004,9,3,259,Intermediate2,0,0,28.72,30.95,29.6,6.62,13.21,26.590000000000003,25.73,19.401666666666667,5.730034903907687,5.6522137256122775,-6.490000000000002,-5.629999999999999,-0.3001392757660166,-0.32094594594594594,13.21,6.890000000000001,52.157456472369425
2004-10-15,Dambulla,CABBAGE,21.27,2004,10,4,289,Intermediate2,0,0,20.1,28.72,30.95,17.21,14.7,23.363333333333333,26.406666666666666,19.949166666666667,4.67574949428791,4.567089518135863,-2.0933333333333337,-5.136666666666667,0.058208955223880476,-0.3127625201938611,14.7,6.57,44.693877551020414
2004-11-15,Dambulla,CABBAGE,22.44,2004,11,4,320,Intermediate2,0,0,21.27,20.1,28.72,27.8,13.95,21.270000000000003,25.513333333333335,20.656666666666666,1.1700000000001187,4.760175066808624,1.1699999999999982,-3.073333333333334,0.05500705218617785,-0.21866295264623947,13.95,8.490000000000002,60.860215053763454
2004-12-15,Dambulla,CABBAGE,28.85,2004,12,4,350,Yala,1,0,22.44,21.27,20.1,29.6,18.07,24.186666666666667,25.388333333333335,21.555000000000003,4.080714806664843,4.639721615212112,4.663333333333334,3.461666666666666,0.285650623885918,0.4353233830845771,18.07,10.780000000000001,59.65688987271721
2005-01-15,Dambulla,CABBAGE,26.6,2005,1,1,15,Yala,1,0,28.85,22.44,21.27,30.95,15.85,25.96333333333334,24.663333333333338,22.450833333333335,3.2520813847955465,3.873430865094472,0.6366666666666632,1.9366666666666639,-0.07798960138648181,0.2505876821814763,15.85,10.750000000000002,67.82334384858045
2005-02-15,Dambulla,CABBAGE,28.05,2005,2,1,46,Yala,1,0,26.6,28.85,22.44,28.72,9.25,27.83333333333334,24.551666666666666,24.017500000000002,1.1405408073952286,3.7404674395944837,0.21666666666666146,3.498333333333335,0.05451127819548862,0.25,9.25,18.8,203.24324324324326
2005-04-15,Dambulla,CABBAGE,25.1,2005,4,2,105,Maha,0,1,28.05,26.6,28.85,20.1,6.62,26.58333333333334,25.385,25.5575,1.475070619778503,3.0421094654860514,-1.4833333333333378,-0.28500000000000014,-0.10516934046345805,-0.12998266897746968,6.62,18.48,279.1540785498489
2005-05-15,Dambulla,CABBAGE,21.76,2005,5,2,135,Maha,0,1,25.1,28.05,26.6,21.27,17.21,24.97000000000001,25.46666666666667,25.936666666666667,3.1470144581810193,2.913401219651439,-3.210000000000008,-3.706666666666667,-0.13306772908366538,-0.1819548872180451,17.21,4.550000000000001,26.438117373619992
2005-06-15,Dambulla,CABBAGE,16.75,2005,6,2,166,Intermediate1,0,0,21.76,25.1,28.05,22.44,27.8,21.203333333333337,24.51833333333333,25.015833333333333,4.202741168967422,4.557698615163854,-4.453333333333337,-7.768333333333331,-0.2302389705882354,-0.4028520499108734,27.8,-11.05,-39.74820143884892
2005-07-15,Dambulla,CABBAGE,18.05,2005,7,3,196,Intermediate1,0,0,16.75,21.76,25.1,28.85,29.6,18.85333333333334,22.718333333333334,24.05333333333333,2.5998140959179414,4.63678947836394,-0.8033333333333381,-4.668333333333333,0.0776119402985076,-0.28087649402390436,29.6,-11.55,-39.02027027027027
2005-08-15,Dambulla,CABBAGE,17.07,2005,8,3,227,Intermediate1,0,0,18.05,16.75,21.76,26.6,30.95,17.290000000000003,21.13,22.896666666666665,0.6773477688752505,4.673298620888665,-0.22000000000000242,-4.059999999999999,-0.054293628808864236,-0.21553308823529416,30.95,-13.879999999999999,-44.846526655896604
2005-09-15,Dambulla,CABBAGE,16.85,2005,9,3,258,Intermediate2,0,0,17.07,18.05,16.75,28.05,28.72,17.323333333333338,19.263333333333332,21.9075,0.638853139096626,3.427066773009622,-0.47333333333333627,-2.4133333333333304,-0.01288810779144689,0.005970149253731405,28.72,-11.869999999999997,-41.3300835654596
2005-10-15,Dambulla,CABBAGE,21.5,2005,10,4,288,Intermediate2,0,0,16.85,17.07,18.05,25.1,20.1,18.47333333333334,18.663333333333334,22.02416666666667,2.6234773361577974,2.3452050372337574,3.02666666666666,2.836666666666666,0.27596439169139453,0.1911357340720221,20.1,1.3999999999999986,6.965174129353226
2005-11-15,Dambulla,CABBAGE,27.4,2005,11,4,319,Intermediate2,0,0,21.5,16.85,17.07,21.76,21.27,21.91666666666667,19.603333333333335,22.535,5.28732761736339,4.217542728493283,5.483333333333327,7.796666666666663,0.27441860465116275,0.6051552431165788,21.27,6.129999999999999,28.81993417959567
2005-12-15,Dambulla,CABBAGE,23.07,2005,12,4,349,Yala,1,0,27.4,21.5,16.85,16.75,22.44,23.990000000000006,20.656666666666666,22.587500000000002,3.055699592564739,4.151084998728231,-0.9200000000000053,2.413333333333334,-0.15802919708029195,0.36913946587537083,22.44,0.629999999999999,2.807486631016038
2006-01-15,Dambulla,CABBAGE,19.53,2006,1,1,15,Yala,1,0,23.07,27.4,21.5,18.05,28.85,23.33333333333334,20.903333333333332,21.810833333333335,3.941602888842766,4.00667276760488,-3.803333333333338,-1.3733333333333313,-0.153446033810143,-0.09162790697674417,28.85,-9.32,-32.30502599653379
2006-02-15,Dambulla,CABBAGE,13.7,2006,2,1,46,Yala,1,0,19.53,23.07,27.4,17.07,26.6,18.76666666666667,20.341666666666665,20.735833333333336,4.731409233339854,4.807658127057972,-5.06666666666667,-6.641666666666666,-0.29851510496671796,-0.5,26.6,-12.900000000000002,-48.496240601503764
2006-03-15,Dambulla,CABBAGE,10.05,2006,3,1,74,Maha,0,1,13.7,19.53,23.07,16.85,28.05,14.426666666666671,19.208333333333332,19.235833333333336,4.781593179405125,6.349612324123938,-4.3766666666666705,-9.158333333333331,-0.26642335766423353,-0.5643693107932379,28.05,-18.0,-64.1711229946524
2006-04-15,Dambulla,CABBAGE,13.8,2006,4,2,105,Maha,0,1,10.05,13.7,19.53,21.5,25.1,12.516666666666671,17.925,18.294166666666666,2.1367810681802664,6.568174023273131,1.2833333333333297,-4.125,0.3731343283582089,-0.29339477726574503,25.1,-11.3,-45.0199203187251
2006-05-15,Dambulla,CABBAGE,29.12,2006,5,2,135,Maha,0,1,13.8,10.05,13.7,27.4,21.76,17.65666666666667,18.21166666666667,18.9075,10.10305069438601,7.081862513962455,11.463333333333331,10.908333333333331,1.1101449275362318,1.1255474452554748,21.76,7.359999999999999,33.8235294117647
2006-06-15,Dambulla,CABBAGE,38.93,2006,6,2,166,Intermediate1,0,0,29.12,13.8,10.05,23.07,16.75,27.283333333333342,20.855,20.75583333333333,12.665276678120126,11.085905916974035,11.646666666666658,18.075,0.33688186813186816,2.8736318407960195,16.75,22.18,132.4179104477612
2006-07-15,Dambulla,CABBAGE,32.05,2006,7,3,196,Intermediate1,0,0,38.93,29.12,13.8,19.53,18.05,33.36666666666667,22.941666666666666,21.9225,5.035795203672759,11.9325930403524,-1.31666666666667,9.10833333333333,-0.17672745954276914,1.322463768115942,18.05,13.999999999999996,77.56232686980607
2006-08-15,Dambulla,CABBAGE,32.2,2006,8,3,227,Intermediate1,0,0,32.05,38.93,29.12,13.7,17.07,34.39333333333334,26.025000000000002,23.183333333333337,3.9295843715759,11.447275221641165,-2.193333333333335,6.175000000000001,0.004680187207488418,0.10576923076923084,17.07,15.130000000000003,88.6350322202695
2006-09-15,Dambulla,CABBAGE,28.25,2006,9,3,258,Intermediate2,0,0,32.2,32.05,38.93,10.05,16.85,30.833333333333332,29.058333333333337,24.133333333333336,2.2384890737579255,8.363538525448806,-2.583333333333332,-0.8083333333333371,-0.12267080745341619,-0.274338556383252,16.85,11.399999999999999,67.65578635014835
2006-10-15,Dambulla,CABBAGE,22.35,2006,10,4,288,Intermediate2,0,0,28.25,32.2,32.05,13.8,21.5,27.600000000000005,30.483333333333334,24.204166666666666,4.957065664281675,5.472570389375214,-5.2500000000000036,-8.133333333333333,-0.20884955752212386,-0.3026521060842433,21.5,0.8500000000000014,3.9534883720930303
2006-11-15,Dambulla,CABBAGE,22.95,2006,11,4,319,Intermediate2,0,0,22.35,28.25,32.2,29.12,27.4,24.51666666666667,29.455,23.833333333333332,3.247049943153582,6.297503473599655,-1.56666666666667,-6.504999999999999,0.02684563758389258,-0.2872670807453417,27.4,-4.449999999999999,-16.240875912408757
2006-12-15,Dambulla,CABBAGE,32.39,2006,12,4,349,Yala,1,0,22.95,22.35,28.25,38.93,23.07,25.896666666666672,28.365,24.610000000000003,5.631388224348741,4.690474389653964,6.493333333333329,4.025000000000002,0.4113289760348584,0.1465486725663716,23.07,9.32,40.39878630255743
2007-01-15,Dambulla,CABBAGE,42.45,2007,1,1,15,Yala,1,0,32.39,22.95,22.35,32.05,19.53,32.59666666666667,30.09833333333334,26.52,9.751642596677424,7.440216170694666,9.853333333333332,12.351666666666663,0.3105896881753629,0.8993288590604027,19.53,22.92,117.35791090629802
2007-02-15,Dambulla,CABBAGE,38.65,2007,2,1,46,Yala,1,0,42.45,32.39,22.95,32.2,13.7,37.830000000000005,31.173333333333332,28.599166666666665,5.07988188839073,8.228782818051913,0.8199999999999932,7.476666666666667,-0.08951707891637228,0.6840958605664489,13.7,24.95,182.1167883211679
2007-03-15,Dambulla,CABBAGE,22.8,2007,3,1,74,Maha,0,1,38.65,42.45,32.39,28.25,10.05,34.63333333333333,30.265,29.661666666666665,10.422611636885142,8.890227781108857,-11.833333333333332,-7.465,-0.41009055627425606,-0.29607903673973446,10.05,12.75,126.86567164179104
2007-04-15,Dambulla,CABBAGE,15.67,2007,4,2,105,Maha,0,1,22.8,38.65,42.45,22.35,13.8,25.706666666666667,29.151666666666667,29.8175,11.76250965284763,10.374107029844371,-10.036666666666667,-13.481666666666667,-0.31271929824561406,-0.6308598351001178,13.8,1.8699999999999992,13.550724637681153
2007-05-15,Dambulla,CABBAGE,23.45,2007,5,2,135,Maha,0,1,15.67,22.8,38.65,22.95,29.12,20.640000000000004,29.235000000000003,29.345,4.316398962097971,10.316173224602219,2.809999999999995,-5.785000000000004,0.4964901084875557,-0.39327296248382926,29.12,-5.670000000000002,-19.47115384615385
2007-06-15,Dambulla,CABBAGE,18.27,2007,6,2,166,Intermediate1,0,0,23.45,15.67,22.8,32.39,38.93,19.13,26.881666666666664,27.623333333333335,3.960656511236546,11.037801260516806,-0.8599999999999994,-8.611666666666665,-0.22089552238805965,-0.1986842105263158,38.93,-20.66,-53.069612124325715
2007-07-15,Dambulla,CABBAGE,15.7,2007,7,3,196,Intermediate1,0,0,18.27,23.45,15.67,42.45,32.05,19.140000000000004,22.423333333333332,26.260833333333334,3.947568872103494,8.632051127435842,-3.440000000000005,-6.723333333333333,-0.14066776135741654,0.0019144862795148487,32.05,-16.349999999999998,-51.014040561622465
2007-08-15,Dambulla,CABBAGE,17.5,2007,8,3,227,Intermediate1,0,0,15.7,18.27,23.45,38.65,32.2,17.15666666666667,18.89833333333333,25.03583333333333,1.3189516038633817,3.433432199223742,0.34333333333333016,-1.3983333333333299,0.1146496815286624,-0.25373134328358204,32.2,-14.700000000000003,-45.652173913043484
2007-09-15,Dambulla,CABBAGE,17.08,2007,9,3,258,Intermediate2,0,0,17.5,15.7,18.27,22.8,28.25,16.76,17.944999999999997,24.105,0.9417005893597249,2.883489205805999,0.31999999999999673,-0.8649999999999984,-0.024000000000000132,-0.06513409961685834,28.25,-11.170000000000002,-39.53982300884956
2007-10-15,Dambulla,CABBAGE,19.67,2007,10,4,288,Intermediate2,0,0,17.08,17.5,15.7,15.67,22.35,18.083333333333336,18.611666666666665,23.881666666666664,1.3900479608034326,2.709460585922294,1.586666666666666,1.0583333333333371,0.1516393442622952,0.2528662420382166,22.35,-2.6799999999999997,-11.9910514541387
2007-11-15,Dambulla,CABBAGE,35.13,2007,11,4,319,Intermediate2,0,0,19.67,17.08,17.5,23.45,22.95,23.960000000000004,20.558333333333334,24.896666666666665,9.759800202873029,7.2583012245749625,11.169999999999998,14.571666666666669,0.7859684799186579,1.0074285714285716,22.95,12.180000000000003,53.07189542483661
2007-12-15,Dambulla,CABBAGE,20.56,2007,12,4,349,Yala,1,0,35.13,19.67,17.08,18.27,32.39,25.120000000000005,20.94,23.910833333333333,8.680328334803955,7.173621121860265,-4.560000000000006,-0.38000000000000256,-0.41474523199544555,0.20374707259953162,32.39,-11.830000000000002,-36.52361840074098
2008-01-15,Dambulla,CABBAGE,17.67,2008,1,1,15,Yala,1,0,20.56,35.13,19.67,15.7,42.45,24.453333333333337,21.268333333333334,21.84583333333333,9.358495249415567,6.926654074419076,-6.783333333333335,-3.5983333333333327,-0.14056420233463018,-0.10167768174885616,42.45,-24.78,-58.37455830388693
2008-02-15,Dambulla,CABBAGE,14.6,2008,2,1,46,Yala,1,0,17.67,20.56,35.13,17.5,38.65,17.610000000000003,20.785,19.84166666666667,2.9804529857054285,7.331539401790031,-3.0100000000000033,-6.1850000000000005,-0.1737408036219582,-0.5844007970395674,38.65,-24.049999999999997,-62.225097024579554
2008-03-15,Dambulla,CABBAGE,20.3,2008,3,1,75,Maha,0,1,14.6,17.67,20.56,17.08,22.8,17.523333333333337,21.32166666666667,19.633333333333333,2.8528290052741934,7.120919650344778,2.7766666666666637,-1.0216666666666683,0.3904109589041096,-0.012645914396887115,22.8,-2.5,-10.964912280701753
2008-04-15,Dambulla,CABBAGE,28.0,2008,4,2,106,Maha,0,1,20.3,14.6,17.67,19.67,15.67,20.96666666666667,22.710000000000004,20.660833333333333,6.72482961370277,7.534517900967502,7.033333333333331,5.289999999999996,0.3793103448275861,0.5846066779852856,15.67,12.33,78.68538608806637
2008-05-15,Dambulla,CABBAGE,68.45,2008,5,2,136,Maha,0,1,28.0,20.3,14.6,35.13,23.45,38.91666666666667,28.263333333333332,24.410833333333333,25.864760453816967,20.182660544800985,29.53333333333333,40.18666666666667,1.4446428571428571,3.6883561643835616,23.45,45.0,191.89765458422175
2008-06-15,Dambulla,CABBAGE,53.4,2008,6,2,167,Intermediate1,0,0,68.45,28.0,20.3,20.56,18.27,49.95000000000001,33.736666666666665,27.338333333333335,20.44449803736939,22.04298225437444,3.4499999999999886,19.663333333333334,-0.21986851716581457,1.630541871921182,18.27,35.129999999999995,192.28243021346466
2008-07-15,Dambulla,CABBAGE,43.6,2008,7,3,197,Intermediate1,0,0,53.4,68.45,28.0,17.67,15.7,55.150000000000006,38.05833333333334,29.663333333333338,12.517088319573398,20.768014268741883,-11.550000000000004,5.541666666666664,-0.18352059925093633,0.5571428571428572,15.7,27.900000000000002,177.70700636942678
2008-08-15,Dambulla,CABBAGE,27.3,2008,8,3,228,Intermediate1,0,0,43.6,53.4,68.45,14.6,17.5,41.43333333333333,40.175,30.480000000000004,13.184207724900807,18.41259758969385,-14.13333333333333,-12.874999999999996,-0.37385321100917435,-0.6011687363038715,17.5,9.8,56.00000000000001
2008-09-15,Dambulla,CABBAGE,18.04,2008,9,3,259,Intermediate2,0,0,27.3,43.6,53.4,20.3,17.08,29.646666666666672,39.79833333333333,30.56,12.940577009288813,18.91671262843168,-11.606666666666673,-21.758333333333333,-0.3391941391941392,-0.6621722846441948,17.08,0.9600000000000009,5.620608899297429
2008-10-15,Dambulla,CABBAGE,18.4,2008,10,4,289,Intermediate2,0,0,18.04,27.3,43.6,28.0,19.67,21.246666666666666,38.19833333333333,30.45416666666667,5.245429756782012,20.457458704997222,-2.8466666666666676,-19.798333333333332,0.019955654101995624,-0.5779816513761469,19.67,-1.2700000000000031,-6.456532791052378
2008-11-15,Dambulla,CABBAGE,16.4,2008,11,4,320,Intermediate2,0,0,18.4,18.04,27.3,68.45,35.13,17.613333333333333,29.52333333333333,28.893333333333334,1.0660831737412377,15.49844078179049,-1.2133333333333347,-13.123333333333331,-0.10869565217391308,-0.3992673992673993,35.13,-18.730000000000004,-53.316253914033595
2008-12-15,Dambulla,CABBAGE,14.65,2008,12,4,350,Yala,1,0,16.4,18.4,18.04,53.4,20.56,16.48333333333333,23.064999999999998,28.40083333333334,1.8763883748665118,10.971497163104042,-1.8333333333333304,-8.414999999999997,-0.1067073170731706,-0.18791574279379153,20.56,-5.909999999999998,-28.74513618677042
2009-01-15,Dambulla,CABBAGE,25.75,2009,1,1,15,Yala,1,0,14.65,16.4,18.4,43.6,17.67,18.933333333333334,20.09,29.07416666666667,5.967900244921507,5.182431861587769,6.816666666666666,5.66,0.757679180887372,0.3994565217391306,17.67,8.079999999999998,45.72722127900395
