Vegetable_Name,Week_Start,ISO_Year,ISO_Week,Is_Train,Time_Index
Bitter Gourd,2020-07-20,2020,30,True,551
Bitter Gourd,2020-07-27,2020,31,True,552
Bitter Gourd,2020-08-03,2020,32,True,553
Bitter Gourd,2020-08-10,2020,33,True,554
Bitter Gourd,2020-08-17,2020,34,True,555
Bitter Gourd,2020-08-24,2020,35,True,556
Bitter Gourd,2020-08-31,2020,36,True,557
Bitter Gourd,2020-09-07,2020,37,True,558
Bitter Gourd,2020-09-14,2020,38,True,559
Bitter Gourd,2020-09-21,2020,39,True,560
Bitter Gourd,2020-09-28,2020,40,True,561
Bitter Gourd,2020-10-05,2020,41,True,562
Bitter Gourd,2020-10-12,2020,42,True,563
Bitter Gourd,2020-10-19,2020,43,True,564
Bitter Gourd,2020-10-26,2020,44,True,565
Bitter Gourd,2020-11-02,2020,45,True,566
Bitter Gourd,2020-11-09,2020,46,True,567
Bitter Gourd,2020-11-16,2020,47,True,568
Bitter Gourd,2020-11-23,2020,48,True,569
Bitter Gourd,2020-11-30,2020,49,True,570
Bitter Gourd,2020-12-07,2020,50,True,571
Bitter Gourd,2020-12-14,2020,51,True,572
Bitter Gourd,2020-12-21,2020,52,True,573
Bitter Gourd,2020-12-28,2020,53,True,574
Bitter Gourd,2021-01-04,2021,1,True,575
Bitter Gourd,2021-01-11,2021,2,True,576
Bitter Gourd,2021-01-18,2021,3,True,577
Bitter Gourd,2021-01-25,2021,4,True,578
Bitter Gourd,2021-02-01,2021,5,True,579
Bitter Gourd,2021-02-08,2021,6,True,580
Bitter Gourd,2021-02-15,2021,7,True,581
Bitter Gourd,2021-02-22,2021,8,True,582
Bitter Gourd,2021-03-01,2021,9,True,583
Bitter Gourd,2021-03-08,2021,10,True,584
Bitter Gourd,2021-03-15,2021,11,True,585
Bitter Gourd,2021-03-22,2021,12,True,586
Bitter Gourd,2021-03-29,2021,13,True,587
Bitter Gourd,2021-04-05,2021,14,True,588
Bitter Gourd,2021-04-12,2021,15,True,589
Bitter Gourd,2021-04-19,2021,16,True,590
Bitter Gourd,2021-04-26,2021,17,True,591
Bitter Gourd,2021-05-03,2021,18,True,592
Bitter Gourd,2021-05-10,2021,19,True,593
Bitter Gourd,2021-05-17,2021,20,True,594
Bitter Gourd,2021-05-24,2021,21,True,595
Bitter Gourd,2021-05-31,2021,22,True,596
Bitter Gourd,2021-06-07,2021,23,True,597
Bitter Gourd,2021-06-14,2021,24,True,598
Bitter Gourd,2021-06-21,2021,25,True,599
Bitter Gourd,2021-06-28,2021,26,True,600
Bitter Gourd,2021-07-05,2021,27,True,601
Bitter Gourd,2021-07-12,2021,28,True,602
Bitter Gourd,2021-07-19,2021,29,True,603
Bitter Gourd,2021-07-26,2021,30,True,604
Bitter Gourd,2021-08-02,2021,31,True,605
Bitter Gourd,2021-08-09,2021,32,True,606
Bitter Gourd,2021-08-16,2021,33,True,607
Bitter Gourd,2021-08-23,2021,34,True,608
Bitter Gourd,2021-08-30,2021,35,True,609
Bitter Gourd,2021-09-06,2021,36,True,610
Bitter Gourd,2021-09-13,2021,37,True,611
Bitter Gourd,2021-09-20,2021,38,True,612
Bitter Gourd,2021-09-27,2021,39,True,613
Bitter Gourd,2021-10-04,2021,40,True,614
Bitter Gourd,2021-10-11,2021,41,True,615
Bitter Gourd,2021-10-18,2021,42,True,616
Bitter Gourd,2021-10-25,2021,43,True,617
Bitter Gourd,2021-11-01,2021,44,True,618
Bitter Gourd,2021-11-08,2021,45,True,619
Bitter Gourd,2021-11-15,2021,46,True,620
Bitter Gourd,2021-11-22,2021,47,True,621
Bitter Gourd,2021-11-29,2021,48,True,622
Bitter Gourd,2021-12-06,2021,49,True,623
Bitter Gourd,2021-12-13,2021,50,True,624
Bitter Gourd,2021-12-20,2021,51,True,625
Bitter Gourd,2021-12-27,2021,52,True,626
Bitter Gourd,2022-01-03,2022,1,True,627
Bitter Gourd,2022-01-10,2022,2,True,628
Bitter Gourd,2022-01-17,2022,3,True,629
Bitter Gourd,2022-01-24,2022,4,True,630
Bitter Gourd,2022-01-31,2022,5,True,631
Bitter Gourd,2022-02-07,2022,6,True,632
Bitter Gourd,2022-02-14,2022,7,True,633
Bitter Gourd,2022-02-21,2022,8,True,634
Bitter Gourd,2022-02-28,2022,9,True,635
Bitter Gourd,2022-03-07,2022,10,True,636
Bitter Gourd,2022-03-14,2022,11,True,637
Bitter Gourd,2022-03-21,2022,12,True,638
Bitter Gourd,2022-03-28,2022,13,True,639
Bitter Gourd,2022-04-04,2022,14,True,640
Bitter Gourd,2022-04-11,2022,15,True,641
Bitter Gourd,2022-04-18,2022,16,True,642
Bitter Gourd,2022-04-25,2022,17,True,643
Bitter Gourd,2022-05-02,2022,18,True,644
Bitter Gourd,2022-05-09,2022,19,True,645
Bitter Gourd,2022-05-16,2022,20,True,646
Bitter Gourd,2022-05-23,2022,21,True,647
Bitter Gourd,2022-05-30,2022,22,True,648
Bitter Gourd,2022-06-06,2022,23,True,649
Bitter Gourd,2022-06-13,2022,24,True,650
Bitter Gourd,2022-06-20,2022,25,True,651
Bitter Gourd,2022-06-27,2022,26,True,652
Bitter Gourd,2022-07-04,2022,27,True,653
Bitter Gourd,2022-07-11,2022,28,True,654
Bitter Gourd,2022-07-18,2022,29,True,655
Bitter Gourd,2022-07-25,2022,30,True,656
Bitter Gourd,2022-08-01,2022,31,True,657
Bitter Gourd,2022-08-08,2022,32,True,658
Bitter Gourd,2022-08-15,2022,33,True,659
Bitter Gourd,2022-08-22,2022,34,True,660
Bitter Gourd,2022-08-29,2022,35,True,661
Bitter Gourd,2022-09-05,2022,36,True,662
Bitter Gourd,2022-09-12,2022,37,True,663
Bitter Gourd,2022-09-19,2022,38,True,664
Bitter Gourd,2022-09-26,2022,39,True,665
Bitter Gourd,2022-10-03,2022,40,True,666
Bitter Gourd,2022-10-10,2022,41,True,667
Bitter Gourd,2022-10-17,2022,42,True,668
Bitter Gourd,2022-10-24,2022,43,True,669
Bitter Gourd,2022-10-31,2022,44,True,670
Bitter Gourd,2022-11-07,2022,45,True,671
Bitter Gourd,2022-11-14,2022,46,True,672
Bitter Gourd,2022-11-21,2022,47,True,673
Bitter Gourd,2022-11-28,2022,48,True,674
Bitter Gourd,2022-12-05,2022,49,True,675
Bitter Gourd,2022-12-12,2022,50,True,676
Bitter Gourd,2022-12-19,2022,51,True,677
Bitter Gourd,2022-12-26,2022,52,True,678
Bitter Gourd,2022-12-26,2022,52,True,679
Bitter Gourd,2023-01-02,2023,1,False,680
Bitter Gourd,2023-01-09,2023,2,False,681
Bitter Gourd,2023-01-16,2023,3,False,682
Bitter Gourd,2023-01-23,2023,4,False,683
Bitter Gourd,2023-01-30,2023,5,False,684
Bitter Gourd,2023-02-06,2023,6,False,685
Bitter Gourd,2023-02-13,2023,7,False,686
Bitter Gourd,2023-02-20,2023,8,False,687
Bitter Gourd,2023-02-27,2023,9,False,688
Bitter Gourd,2023-03-06,2023,10,False,689
Bitter Gourd,2023-03-13,2023,11,False,690
Bitter Gourd,2023-03-20,2023,12,False,691
Bitter Gourd,2023-03-27,2023,13,False,692
Bitter Gourd,2023-04-03,2023,14,False,693
Bitter Gourd,2023-04-10,2023,15,False,694
Bitter Gourd,2023-04-17,2023,16,False,695
Bitter Gourd,2023-04-24,2023,17,False,696
Bitter Gourd,2023-05-01,2023,18,False,697
Bitter Gourd,2023-05-08,2023,19,False,698
Bitter Gourd,2023-05-15,2023,20,False,699
Bitter Gourd,2023-05-22,2023,21,False,700
Bitter Gourd,2023-05-29,2023,22,False,701
Bitter Gourd,2023-06-05,2023,23,False,702
Bitter Gourd,2023-06-12,2023,24,False,703
Bitter Gourd,2023-06-19,2023,25,False,704
Bitter Gourd,2023-06-26,2023,26,False,705
Bitter Gourd,2023-07-03,2023,27,False,706
Bitter Gourd,2023-07-10,2023,28,False,707
Bitter Gourd,2023-07-17,2023,29,False,708
Bitter Gourd,2023-07-24,2023,30,False,709
Bitter Gourd,2023-07-31,2023,31,False,710
Bitter Gourd,2023-08-07,2023,32,False,711
Bitter Gourd,2023-08-14,2023,33,False,712
Bitter Gourd,2023-08-21,2023,34,False,713
Bitter Gourd,2023-08-28,2023,35,False,714
Bitter Gourd,2023-09-04,2023,36,False,715
Bitter Gourd,2023-09-11,2023,37,False,716
Bitter Gourd,2023-09-18,2023,38,False,717
Bitter Gourd,2023-09-25,2023,39,False,718
Bitter Gourd,2023-10-02,2023,40,False,719
Bitter Gourd,2023-10-09,2023,41,False,720
Bitter Gourd,2023-10-16,2023,42,False,721
Bitter Gourd,2023-10-23,2023,43,False,722
Bitter Gourd,2023-10-30,2023,44,False,723
Bitter Gourd,2023-11-06,2023,45,False,724
Bitter Gourd,2023-11-13,2023,46,False,725
Bitter Gourd,2023-11-20,2023,47,False,726
Bitter Gourd,2023-11-27,2023,48,False,727
Bitter Gourd,2023-12-04,2023,49,False,728
Bitter Gourd,2023-12-11,2023,50,False,729
Bitter Gourd,2023-12-18,2023,51,False,730
Bitter Gourd,2023-12-25,2023,52,False,731
Bitter Gourd,2024-01-01,2024,1,False,732
Bitter Gourd,2024-01-08,2024,2,False,733
Bitter Gourd,2024-01-15,2024,3,False,734
Bitter Gourd,2024-01-22,2024,4,False,735
Bitter Gourd,2024-01-29,2024,5,False,736
Bitter Gourd,2024-02-05,2024,6,False,737
Bitter Gourd,2024-02-12,2024,7,False,738
Bitter Gourd,2024-02-19,2024,8,False,739
Bitter Gourd,2024-02-26,2024,9,False,740
Bitter Gourd,2024-03-04,2024,10,False,741
Bitter Gourd,2024-03-11,2024,11,False,742
Bitter Gourd,2024-03-18,2024,12,False,743
Bitter Gourd,2024-03-25,2024,13,False,744
Bitter Gourd,2024-04-01,2024,14,False,745
Bitter Gourd,2024-04-08,2024,15,False,746
Bitter Gourd,2024-04-15,2024,16,False,747
Bitter Gourd,2024-04-22,2024,17,False,748
Bitter Gourd,2024-04-29,2024,18,False,749
Bitter Gourd,2024-05-06,2024,19,False,750
Bitter Gourd,2024-05-13,2024,20,False,751
Bitter Gourd,2024-05-20,2024,21,False,752
Bitter Gourd,2024-05-27,2024,22,False,753
Bitter Gourd,2024-06-03,2024,23,False,754
Bitter Gourd,2024-06-10,2024,24,False,755
Bitter Gourd,2024-06-17,2024,25,False,756
Bitter Gourd,2024-06-24,2024,26,False,757
Bitter Gourd,2024-07-01,2024,27,False,758
Bitter Gourd,2024-07-08,2024,28,False,759
Bitter Gourd,2024-07-15,2024,29,False,760
Bitter Gourd,2024-07-22,2024,30,False,761
Bitter Gourd,2024-07-29,2024,31,False,762
Bitter Gourd,2024-08-05,2024,32,False,763
Bitter Gourd,2024-08-12,2024,33,False,764
Bitter Gourd,2024-08-19,2024,34,False,765
Bitter Gourd,2024-08-26,2024,35,False,766
Bitter Gourd,2024-09-02,2024,36,False,767
Bitter Gourd,2024-09-09,2024,37,False,768
Bitter Gourd,2024-09-16,2024,38,False,769
Bitter Gourd,2024-09-23,2024,39,False,770
Bitter Gourd,2024-09-30,2024,40,False,771
Bitter Gourd,2024-10-07,2024,41,False,772
Bitter Gourd,2024-10-14,2024,42,False,773
Bitter Gourd,2024-10-21,2024,43,False,774
Bitter Gourd,2024-10-28,2024,44,False,775
Bitter Gourd,2024-11-04,2024,45,False,776
Bitter Gourd,2024-11-11,2024,46,False,777
Bitter Gourd,2024-11-18,2024,47,False,778
Bitter Gourd,2024-11-25,2024,48,False,779
Bitter Gourd,2024-12-02,2024,49,False,780
Bitter Gourd,2024-12-09,2024,50,False,781
Bitter Gourd,2024-12-16,2024,51,False,782
Bitter Gourd,2024-12-23,2024,52,False,783
Bitter Gourd,2024-12-30,2025,1,False,784
Bitter Gourd,2025-01-06,2025,2,False,785
Bitter Gourd,2025-01-13,2025,3,False,786
Bitter Gourd,2025-01-20,2025,4,False,787
Bitter Gourd,2025-01-27,2025,5,False,788
Bitter Gourd,2025-02-03,2025,6,False,789
Bitter Gourd,2025-02-10,2025,7,False,790
Bitter Gourd,2025-02-17,2025,8,False,791
Bitter Gourd,2025-02-24,2025,9,False,792
Bitter Gourd,2025-03-03,2025,10,False,793
Bitter Gourd,2025-03-10,2025,11,False,794
Bitter Gourd,2025-03-17,2025,12,False,795
Bitter Gourd,2025-03-24,2025,13,False,796
Bitter Gourd,2025-03-31,2025,14,False,797
Bitter Gourd,2025-04-07,2025,15,False,798
Bitter Gourd,2025-04-14,2025,16,False,799
Bitter Gourd,2025-04-21,2025,17,False,800
Bitter Gourd,2025-04-28,2025,18,False,801
Bitter Gourd,2025-05-05,2025,19,False,802
Bitter Gourd,2025-05-12,2025,20,False,803
Bitter Gourd,2025-05-19,2025,21,False,804
Bitter Gourd,2025-05-26,2025,22,False,805
Bitter Gourd,2025-06-02,2025,23,False,806
Bitter Gourd,2025-06-09,2025,24,False,807
Bitter Gourd,2025-06-16,2025,25,False,808
Bitter Gourd,2025-06-23,2025,26,False,809
Bitter Gourd,2025-06-30,2025,27,False,810
Bitter Gourd,2025-07-07,2025,28,False,811
Bitter Gourd,2025-07-14,2025,29,False,812
Bitter Gourd,2025-07-21,2025,30,False,813
Bitter Gourd,2025-07-28,2025,31,False,814
Bitter Gourd,2025-08-04,2025,32,False,815
Bitter Gourd,2025-08-11,2025,33,False,816
Bitter Gourd,2025-08-18,2025,34,False,817
Bitter Gourd,2025-08-25,2025,35,False,818
Bitter Gourd,2025-09-01,2025,36,False,819
Bitter Gourd,2025-09-08,2025,37,False,820
Bitter Gourd,2025-09-15,2025,38,False,821
Bitter Gourd,2025-09-22,2025,39,False,822
Bitter Gourd,2025-09-29,2025,40,False,823
Bitter Gourd,2025-10-06,2025,41,False,824
Bitter Gourd,2025-10-13,2025,42,False,825
Bitter Gourd,2025-10-20,2025,43,False,826
Bitter Gourd,2025-10-27,2025,44,False,827
Bitter Gourd,2025-11-03,2025,45,False,828
Bitter Gourd,2025-11-10,2025,46,False,829
Bitter Gourd,2025-11-17,2025,47,False,830
Bitter Gourd,2025-11-24,2025,48,False,831
Bitter Gourd,2025-12-01,2025,49,False,832
Bitter Gourd,2025-12-08,2025,50,False,833
Bitter Gourd,2025-12-15,2025,51,False,834
Bitter Gourd,2025-12-22,2025,52,False,835
Bitter Gourd,2025-12-29,2026,1,False,836
Bitter Gourd,2026-01-05,2026,2,False,837
Brinjal,2009-12-28,2009,53,True,0
Brinjal,2010-01-04,2010,1,True,1
Brinjal,2010-01-11,2010,2,True,2
Brinjal,2010-01-18,2010,3,True,3
Brinjal,2010-01-25,2010,4,True,4
Brinjal,2010-02-01,2010,5,True,5
Brinjal,2010-02-08,2010,6,True,6
Brinjal,2010-02-15,2010,7,True,7
Brinjal,2010-02-22,2010,8,True,8
Brinjal,2010-03-01,2010,9,True,9
Brinjal,2010-03-08,2010,10,True,10
Brinjal,2010-03-15,2010,11,True,11
Brinjal,2010-03-22,2010,12,True,12
Brinjal,2010-03-29,2010,13,True,13
Brinjal,2010-04-05,2010,14,True,14
Brinjal,2010-04-12,2010,15,True,15
Brinjal,2010-04-19,2010,16,True,16
Brinjal,2010-04-26,2010,17,True,17
Brinjal,2010-05-03,2010,18,True,18
Brinjal,2010-05-10,2010,19,True,19
Brinjal,2010-05-17,2010,20,True,20
Brinjal,2010-05-24,2010,21,True,21
Brinjal,2010-05-31,2010,22,True,22
Brinjal,2010-06-07,2010,23,True,23
Brinjal,2010-06-14,2010,24,True,24
Brinjal,2010-06-21,2010,25,True,25
Brinjal,2010-06-28,2010,26,True,26
Brinjal,2010-07-05,2010,27,True,27
Brinjal,2010-07-12,2010,28,True,28
Brinjal,2010-07-19,2010,29,True,29
Brinjal,2010-07-26,2010,30,True,30
Brinjal,2010-08-02,2010,31,True,31
Brinjal,2010-08-09,2010,32,True,32
Brinjal,2010-08-16,2010,33,True,33
Brinjal,2010-08-23,2010,34,True,34
Brinjal,2010-08-30,2010,35,True,35
Brinjal,2010-09-06,2010,36,True,36
Brinjal,2010-09-13,2010,37,True,37
Brinjal,2010-09-20,2010,38,True,38
Brinjal,2010-09-27,2010,39,True,39
Brinjal,2010-10-04,2010,40,True,40
Brinjal,2010-10-11,2010,41,True,41
Brinjal,2010-10-18,2010,42,True,42
Brinjal,2010-10-25,2010,43,True,43
Brinjal,2010-11-01,2010,44,True,44
Brinjal,2010-11-08,2010,45,True,45
Brinjal,2010-11-15,2010,46,True,46
Brinjal,2010-11-22,2010,47,True,47
Brinjal,2010-11-29,2010,48,True,48
Brinjal,2010-12-06,2010,49,True,49
Brinjal,2010-12-13,2010,50,True,50
Brinjal,2010-12-20,2010,51,True,51
Brinjal,2010-12-27,2010,52,True,52
Brinjal,2011-01-03,2011,1,True,53
Brinjal,2011-01-10,2011,2,True,54
Brinjal,2011-01-17,2011,3,True,55
Brinjal,2011-01-24,2011,4,True,56
Brinjal,2011-01-31,2011,5,True,57
Brinjal,2011-02-07,2011,6,True,58
Brinjal,2011-02-14,2011,7,True,59
Brinjal,2011-02-21,2011,8,True,60
Brinjal,2011-02-28,2011,9,True,61
Brinjal,2011-03-07,2011,10,True,62
Brinjal,2011-03-14,2011,11,True,63
Brinjal,2011-03-21,2011,12,True,64
Brinjal,2011-03-28,2011,13,True,65
Brinjal,2011-04-04,2011,14,True,66
Brinjal,2011-04-11,2011,15,True,67
Brinjal,2011-04-18,2011,16,True,68
Brinjal,2011-04-25,2011,17,True,69
Brinjal,2011-05-02,2011,18,True,70
Brinjal,2011-05-09,2011,19,True,71
Brinjal,2011-05-16,2011,20,True,72
Brinjal,2011-05-23,2011,21,True,73
Brinjal,2011-05-30,2011,22,True,74
Brinjal,2011-06-06,2011,23,True,75
Brinjal,2011-06-13,2011,24,True,76
Brinjal,2011-06-20,2011,25,True,77
Brinjal,2011-06-27,2011,26,True,78
Brinjal,2011-07-04,2011,27,True,79
Brinjal,2011-07-11,2011,28,True,80
Brinjal,2011-07-18,2011,29,True,81
Brinjal,2011-07-25,2011,30,True,82
Brinjal,2011-08-01,2011,31,True,83
Brinjal,2011-08-08,2011,32,True,84
Brinjal,2011-08-15,2011,33,True,85
Brinjal,2011-08-22,2011,34,True,86
Brinjal,2011-08-29,2011,35,True,87
Brinjal,2011-09-05,2011,36,True,88
Brinjal,2011-09-12,2011,37,True,89
Brinjal,2011-09-19,2011,38,True,90
Brinjal,2011-09-26,2011,39,True,91
Brinjal,2011-10-03,2011,40,True,92
Brinjal,2011-10-10,2011,41,True,93
Brinjal,2011-10-17,2011,42,True,94
Brinjal,2011-10-24,2011,43,True,95
Brinjal,2011-10-31,2011,44,True,96
Brinjal,2011-11-07,2011,45,True,97
Brinjal,2011-11-14,2011,46,True,98
Brinjal,2011-11-21,2011,47,True,99
Brinjal,2011-11-28,2011,48,True,100
Brinjal,2011-12-05,2011,49,True,101
Brinjal,2011-12-12,2011,50,True,102
Brinjal,2011-12-19,2011,51,True,103
Brinjal,2011-12-26,2011,52,True,104
Brinjal,2012-01-02,2012,1,True,105
Brinjal,2012-01-09,2012,2,True,106
Brinjal,2012-01-16,2012,3,True,107
Brinjal,2012-01-23,2012,4,True,108
Brinjal,2012-01-30,2012,5,True,109
Brinjal,2012-02-06,2012,6,True,110
Brinjal,2012-02-13,2012,7,True,111
Brinjal,2012-02-20,2012,8,True,112
Brinjal,2012-02-27,2012,9,True,113
Brinjal,2012-03-05,2012,10,True,114
Brinjal,2012-03-12,2012,11,True,115
Brinjal,2012-03-19,2012,12,True,116
Brinjal,2012-03-26,2012,13,True,117
Brinjal,2012-04-02,2012,14,True,118
Brinjal,2012-04-09,2012,15,True,119
Brinjal,2012-04-16,2012,16,True,120
Brinjal,2012-04-23,2012,17,True,121
Brinjal,2012-04-30,2012,18,True,122
Brinjal,2012-05-07,2012,19,True,123
Brinjal,2012-05-14,2012,20,True,124
Brinjal,2012-05-21,2012,21,True,125
Brinjal,2012-05-28,2012,22,True,126
Brinjal,2012-06-04,2012,23,True,127
Brinjal,2012-06-11,2012,24,True,128
Brinjal,2012-06-18,2012,25,True,129
Brinjal,2012-06-25,2012,26,True,130
Brinjal,2012-07-02,2012,27,True,131
Brinjal,2012-07-09,2012,28,True,132
Brinjal,2012-07-16,2012,29,True,133
Brinjal,2012-07-23,2012,30,True,134
Brinjal,2012-07-30,2012,31,True,135
Brinjal,2012-08-06,2012,32,True,136
Brinjal,2012-08-13,2012,33,True,137
Brinjal,2012-08-20,2012,34,True,138
Brinjal,2012-08-27,2012,35,True,139
Brinjal,2012-09-03,2012,36,True,140
Brinjal,2012-09-10,2012,37,True,141
Brinjal,2012-09-17,2012,38,True,142
Brinjal,2012-09-24,2012,39,True,143
Brinjal,2012-10-01,2012,40,True,144
Brinjal,2012-10-08,2012,41,True,145
Brinjal,2012-10-15,2012,42,True,146
Brinjal,2012-10-22,2012,43,True,147
Brinjal,2012-10-29,2012,44,True,148
Brinjal,2012-11-05,2012,45,True,149
Brinjal,2012-11-12,2012,46,True,150
Brinjal,2012-11-19,2012,47,True,151
Brinjal,2012-11-26,2012,48,True,152
Brinjal,2012-12-03,2012,49,True,153
Brinjal,2012-12-10,2012,50,True,154
Brinjal,2012-12-17,2012,51,True,155
Brinjal,2012-12-24,2012,52,True,156
Brinjal,2012-12-31,2013,1,True,157
Brinjal,2013-01-07,2013,2,True,158
Brinjal,2013-01-14,2013,3,True,159
Brinjal,2013-01-21,2013,4,True,160
Brinjal,2013-01-28,2013,5,True,161
Brinjal,2013-02-04,2013,6,True,162
Brinjal,2013-02-11,2013,7,True,163
Brinjal,2013-02-18,2013,8,True,164
Brinjal,2013-02-25,2013,9,True,165
Brinjal,2013-03-04,2013,10,True,166
Brinjal,2013-03-11,2013,11,True,167
Brinjal,2013-03-18,2013,12,True,168
Brinjal,2013-03-25,2013,13,True,169
Brinjal,2013-04-01,2013,14,True,170
Brinjal,2013-04-08,2013,15,True,171
Brinjal,2013-04-15,2013,16,True,172
Brinjal,2013-04-22,2013,17,True,173
Brinjal,2013-04-29,2013,18,True,174
Brinjal,2013-05-06,2013,19,True,175
Brinjal,2013-05-13,2013,20,True,176
Brinjal,2013-05-20,2013,21,True,177
Brinjal,2013-05-27,2013,22,True,178
Brinjal,2013-06-03,2013,23,True,179
Brinjal,2013-06-10,2013,24,True,180
Brinjal,2013-06-17,2013,25,True,181
Brinjal,2013-06-24,2013,26,True,182
Brinjal,2013-07-01,2013,27,True,183
Brinjal,2013-07-08,2013,28,True,184
Brinjal,2013-07-15,2013,29,True,185
Brinjal,2013-07-22,2013,30,True,186
Brinjal,2013-07-29,2013,31,True,187
Brinjal,2013-08-05,2013,32,True,188
Brinjal,2013-08-12,2013,33,True,189
Brinjal,2013-08-19,2013,34,True,190
Brinjal,2013-08-26,2013,35,True,191
Brinjal,2013-09-02,2013,36,True,192
Brinjal,2013-09-09,2013,37,True,193
Brinjal,2013-09-16,2013,38,True,194
Brinjal,2013-09-23,2013,39,True,195
Brinjal,2013-09-30,2013,40,True,196
Brinjal,2013-10-07,2013,41,True,197
Brinjal,2013-10-14,2013,42,True,198
Brinjal,2013-10-21,2013,43,True,199
Brinjal,2013-10-28,2013,44,True,200
Brinjal,2013-11-04,2013,45,True,201
Brinjal,2013-11-11,2013,46,True,202
Brinjal,2013-11-18,2013,47,True,203
Brinjal,2013-11-25,2013,48,True,204
Brinjal,2013-12-02,2013,49,True,205
Brinjal,2013-12-09,2013,50,True,206
Brinjal,2013-12-16,2013,51,True,207
Brinjal,2013-12-23,2013,52,True,208
Brinjal,2013-12-30,2014,1,True,209
Brinjal,2014-01-06,2014,2,True,210
Brinjal,2014-01-13,2014,3,True,211
Brinjal,2014-01-20,2014,4,True,212
Brinjal,2014-01-27,2014,5,True,213
Brinjal,2014-02-03,2014,6,True,214
Brinjal,2014-02-10,2014,7,True,215
Brinjal,2014-02-17,2014,8,True,216
Brinjal,2014-02-24,2014,9,True,217
Brinjal,2014-03-03,2014,10,True,218
Brinjal,2014-03-10,2014,11,True,219
Brinjal,2014-03-17,2014,12,True,220
Brinjal,2014-03-24,2014,13,True,221
Brinjal,2014-03-31,2014,14,True,222
Brinjal,2014-04-07,2014,15,True,223
Brinjal,2014-04-14,2014,16,True,224
Brinjal,2014-04-21,2014,17,True,225
Brinjal,2014-04-28,2014,18,True,226
Brinjal,2014-05-05,2014,19,True,227
Brinjal,2014-05-12,2014,20,True,228
Brinjal,2014-05-19,2014,21,True,229
Brinjal,2014-05-26,2014,22,True,230
Brinjal,2014-06-02,2014,23,True,231
Brinjal,2014-06-09,2014,24,True,232
Brinjal,2014-06-16,2014,25,True,233
Brinjal,2014-06-23,2014,26,True,234
Brinjal,2014-06-30,2014,27,True,235
Brinjal,2014-07-07,2014,28,True,236
Brinjal,2014-07-14,2014,29,True,237
Brinjal,2014-07-21,2014,30,True,238
Brinjal,2014-07-28,2014,31,True,239
Brinjal,2014-08-04,2014,32,True,240
Brinjal,2014-08-11,2014,33,True,241
Brinjal,2014-08-18,2014,34,True,242
Brinjal,2014-08-25,2014,35,True,243
Brinjal,2014-09-01,2014,36,True,244
Brinjal,2014-09-08,2014,37,True,245
Brinjal,2014-09-15,2014,38,True,246
Brinjal,2014-09-22,2014,39,True,247
Brinjal,2014-09-29,2014,40,True,248
Brinjal,2014-10-06,2014,41,True,249
Brinjal,2014-10-13,2014,42,True,250
Brinjal,2014-10-20,2014,43,True,251
Brinjal,2014-10-27,2014,44,True,252
Brinjal,2014-11-03,2014,45,True,253
Brinjal,2014-11-10,2014,46,True,254
Brinjal,2014-11-17,2014,47,True,255
Brinjal,2014-11-24,2014,48,True,256
Brinjal,2014-12-01,2014,49,True,257
Brinjal,2014-12-08,2014,50,True,258
Brinjal,2014-12-15,2014,51,True,259
Brinjal,2014-12-22,2014,52,True,260
Brinjal,2014-12-29,2015,1,True,261
Brinjal,2015-01-05,2015,2,True,262
Brinjal,2015-01-12,2015,3,True,263
Brinjal,2015-01-19,2015,4,True,264
Brinjal,2015-01-26,2015,5,True,265
Brinjal,2015-02-02,2015,6,True,266
Brinjal,2015-02-09,2015,7,True,267
Brinjal,2015-02-16,2015,8,True,268
Brinjal,2015-02-23,2015,9,True,269
Brinjal,2015-03-02,2015,10,True,270
Brinjal,2015-03-09,2015,11,True,271
Brinjal,2015-03-16,2015,12,True,272
Brinjal,2015-03-23,2015,13,True,273
Brinjal,2015-03-30,2015,14,True,274
Brinjal,2015-04-06,2015,15,True,275
Brinjal,2015-04-13,2015,16,True,276
Brinjal,2015-04-20,2015,17,True,277
Brinjal,2015-04-27,2015,18,True,278
Brinjal,2015-05-04,2015,19,True,279
Brinjal,2015-05-11,2015,20,True,280
Brinjal,2015-05-18,2015,21,True,281
Brinjal,2015-05-25,2015,22,True,282
Brinjal,2015-06-01,2015,23,True,283
Brinjal,2015-06-08,2015,24,True,284
Brinjal,2015-06-15,2015,25,True,285
Brinjal,2015-06-22,2015,26,True,286
Brinjal,2015-06-29,2015,27,True,287
Brinjal,2015-07-06,2015,28,True,288
Brinjal,2015-07-13,2015,29,True,289
Brinjal,2015-07-20,2015,30,True,290
Brinjal,2015-07-27,2015,31,True,291
Brinjal,2015-08-03,2015,32,True,292
Brinjal,2015-08-10,2015,33,True,293
Brinjal,2015-08-17,2015,34,True,294
Brinjal,2015-08-24,2015,35,True,295
Brinjal,2015-08-31,2015,36,True,296
Brinjal,2015-09-07,2015,37,True,297
Brinjal,2015-09-14,2015,38,True,298
Brinjal,2015-09-21,2015,39,True,299
Brinjal,2015-09-28,2015,40,True,300
Brinjal,2015-10-05,2015,41,True,301
