Year,Month,Week_Number,Start_Date,End_Date,Location,Variety,Weekly_Price,Price_Std,Days_In_Week,Month_Year,Price_Change,Price_Change_Pct,Rolling_Mean_4w,Rolling_Std_4w,Rolling_Mean_13w,Rolling_Std_13w,Rolling_Mean_26w,Rolling_Std_26w,Quarter,Season,Price_Band,Fuel_Price
2000,7,1,2000-07-03,2000-07-09,Colombo,PUMPKIN,30.35,0.67,7,2000-07,2.240000000000002,7.968694414799011,27.28,2.5,24.42,2.37,22.82,2.49,3,Summer,Low,19.5
2000,7,2,2000-07-10,2000-07-16,Colombo,BRINJALS,44.16,0.08,7,2000-07,0.3599999999999994,0.8219178082191768,43.38,0.8,38.44,4.18,34.78,4.9,3,Summer,Low,19.5
2000,7,2,2000-07-10,2000-07-16,Colombo,CABBAGE,36.14,0.03,7,2000-07,0.1499999999999985,0.4167824395665422,35.9,0.21,36.45,0.81,35.05,1.83,3,Summer,Low,19.5
2000,7,2,2000-07-10,2000-07-16,Colombo,PUMPKIN,32.28,0.5,7,2000-07,1.93,6.359143327841845,29.2,2.7,25.19,3.12,23.12,3.1,3,Summer,Low,19.5
2000,7,2,2000-07-10,2000-07-16,Colombo,TOMATOES,62.23,0.45,7,2000-07,-0.9200000000000016,-1.4568487727632649,62.74,0.48,58.56,3.54,52.96,10.98,3,Summer,Low,19.5
2000,7,2,2000-07-10,2000-07-16,Colombo,BITTER GOURD,48.72,0.03,7,2000-07,0.1099999999999994,0.2262908866488365,48.44,0.3,45.75,2.34,42.89,3.38,3,Summer,Low,19.5
2000,7,3,2000-07-17,2000-07-23,Colombo,PUMPKIN,33.38,0.17,7,2000-07,1.1000000000000014,3.40768277571252,31.03,2.31,26.01,3.76,23.52,3.7,3,Summer,Low,19.5
2000,7,3,2000-07-17,2000-07-23,Colombo,CABBAGE,36.19,0.01,7,2000-07,0.0499999999999971,0.1383508577753103,36.03,0.17,36.35,0.75,35.1,1.84,3,Summer,Low,19.5
2000,7,3,2000-07-17,2000-07-23,Colombo,TOMATOES,60.19,0.82,7,2000-07,-2.039999999999999,-3.2781616583641315,62.18,1.39,58.85,3.5,53.66,10.83,3,Summer,Low,19.5
2000,7,3,2000-07-17,2000-07-23,Colombo,BITTER GOURD,48.84,0.05,7,2000-07,0.1200000000000045,0.2463054187192211,48.64,0.18,46.25,2.25,43.25,3.49,3,Summer,Low,19.5
2000,7,3,2000-07-17,2000-07-23,Colombo,BRINJALS,44.37,0.05,7,2000-07,0.2100000000000008,0.4755434782608715,43.88,0.51,39.34,4.1,35.14,5.25,3,Summer,Low,19.5
2000,7,4,2000-07-24,2000-07-30,Colombo,PUMPKIN,33.29,0.21,7,2000-07,-0.0900000000000034,-0.269622528460166,32.33,1.41,26.79,4.14,23.95,4.15,3,Summer,Low,19.5
2000,7,4,2000-07-24,2000-07-30,Colombo,BRINJALS,44.47,0.02,7,2000-07,0.1000000000000014,0.2253775073247722,44.2,0.3,40.18,3.91,35.55,5.55,3,Summer,Low,19.5
2000,7,4,2000-07-24,2000-07-30,Colombo,TOMATOES,56.91,1.19,7,2000-07,-3.280000000000001,-5.449410201030074,60.62,2.77,59.01,3.35,54.58,10.0,3,Summer,Low,19.5
2000,7,4,2000-07-24,2000-07-30,Colombo,CABBAGE,36.09,0.05,7,2000-07,-0.0999999999999943,-0.2763194252555798,36.1,0.09,36.22,0.61,35.17,1.85,3,Summer,Low,19.5
2000,7,4,2000-07-24,2000-07-30,Colombo,BITTER GOURD,49.04,0.07,7,2000-07,0.1999999999999957,0.4095004095004007,48.8,0.18,46.73,2.12,43.6,3.6,3,Summer,Low,19.5
2000,7,5,2000-07-31,2000-08-06,Colombo,BRINJALS,44.45,0.04,7,2000-07,-0.019999999999996,-0.044974139869566,44.36,0.14,40.98,3.61,35.99,5.78,3,Summer,Low,19.5
2000,7,5,2000-07-31,2000-08-06,Colombo,CABBAGE,35.91,0.06,7,2000-07,-0.1800000000000068,-0.4987531172070014,36.08,0.12,36.09,0.44,35.25,1.83,3,Summer,Low,19.5
2000,7,5,2000-07-31,2000-08-06,Colombo,TOMATOES,52.65,1.42,7,2000-07,-4.259999999999998,-7.4855034264628335,58.0,4.18,58.9,3.55,55.46,8.62,3,Summer,Low,19.5
2000,7,5,2000-07-31,2000-08-06,Colombo,PUMPKIN,32.25,0.42,7,2000-07,-1.0399999999999991,-3.12406127966356,32.8,0.62,27.49,4.25,24.37,4.42,3,Summer,Low,19.5
2000,7,5,2000-07-31,2000-08-06,Colombo,BITTER GOURD,49.22,0.04,7,2000-07,0.1799999999999997,0.3670473083197384,48.96,0.22,47.18,1.95,43.95,3.69,3,Summer,Low,19.5
2000,8,1,2000-08-07,2000-08-13,Colombo,CABBAGE,35.74,0.04,7,2000-08,-0.1699999999999946,-0.4734057365636163,35.98,0.2,35.97,0.3,35.35,1.78,3,Summer,Low,19.5
2000,8,1,2000-08-07,2000-08-13,Colombo,PUMPKIN,30.75,0.48,7,2000-08,-1.5,-4.651162790697675,32.42,1.22,28.06,4.13,24.75,4.52,3,Summer,Low,19.5
2000,8,1,2000-08-07,2000-08-13,Colombo,BRINJALS,44.21,0.11,7,2000-08,-0.240000000000002,-0.5399325084364499,44.38,0.12,41.71,3.18,36.47,5.94,3,Summer,Low,19.5
2000,8,1,2000-08-07,2000-08-13,Colombo,BITTER GOURD,49.26,0.03,7,2000-08,0.0399999999999991,0.0812677773262884,49.09,0.19,47.61,1.72,44.31,3.74,3,Summer,Low,19.5
2000,8,1,2000-08-07,2000-08-13,Colombo,TOMATOES,47.88,1.51,7,2000-08,-4.769999999999996,-9.059829059829053,54.41,5.34,58.4,4.55,56.14,7.14,3,Summer,Low,19.5
2000,8,2,2000-08-14,2000-08-20,Colombo,BITTER GOURD,48.99,0.14,7,2000-08,-0.269999999999996,-0.5481120584652782,49.13,0.13,47.98,1.42,44.66,3.73,3,Summer,Low,19.5
2000,8,2,2000-08-14,2000-08-20,Colombo,PUMPKIN,29.31,0.38,7,2000-08,-1.4400000000000013,-4.682926829268297,31.4,1.74,28.53,3.88,25.1,4.51,3,Summer,Low,19.5
2000,8,2,2000-08-14,2000-08-20,Colombo,BRINJALS,43.7,0.21,7,2000-08,-0.509999999999998,-1.1535851617281112,44.21,0.36,42.33,2.62,36.96,5.99,3,Summer,Low,19.5
2000,8,2,2000-08-14,2000-08-20,Colombo,CABBAGE,35.69,0.02,7,2000-08,-0.0500000000000042,-0.1398992725237948,35.86,0.18,35.9,0.21,35.47,1.69,3,Summer,Low,19.5
2000,8,2,2000-08-14,2000-08-20,Colombo,TOMATOES,43.04,1.46,7,2000-08,-4.840000000000003,-10.108604845446957,50.12,5.99,57.46,6.21,56.48,6.21,3,Summer,Low,19.5
2000,8,3,2000-08-21,2000-08-27,Colombo,CABBAGE,35.87,0.09,7,2000-08,0.1799999999999997,0.5043429532081808,35.8,0.1,35.87,0.19,35.6,1.56,3,Summer,Low,19.5
2000,8,3,2000-08-21,2000-08-27,Colombo,TOMATOES,38.57,1.28,7,2000-08,-4.469999999999999,-10.385687732342005,45.54,6.08,56.09,8.14,56.41,6.39,3,Summer,Low,19.5
2000,8,3,2000-08-21,2000-08-27,Colombo,PUMPKIN,28.42,0.16,7,2000-08,-0.889999999999997,-3.036506311838953,30.18,1.68,28.92,3.55,25.42,4.44,3,Summer,Low,19.5
2000,8,3,2000-08-21,2000-08-27,Colombo,BITTER GOURD,48.29,0.29,7,2000-08,-0.7000000000000028,-1.4288630332721022,48.94,0.45,48.24,1.07,44.99,3.66,3,Summer,Low,19.5
2000,8,3,2000-08-21,2000-08-27,Colombo,BRINJALS,42.84,0.32,7,2000-08,-0.8599999999999994,-1.9679633867276876,43.8,0.71,42.8,2.01,37.45,5.93,3,Summer,Low,19.5
2000,8,4,2000-08-28,2000-09-03,Colombo,CABBAGE,36.25,0.14,7,2000-08,0.3800000000000025,1.0593810984109355,35.89,0.25,35.9,0.22,35.77,1.39,3,Summer,Low,19.5
2000,8,4,2000-08-28,2000-09-03,Colombo,BRINJALS,41.72,0.36,7,2000-08,-1.1200000000000043,-2.614379084967331,43.12,1.09,43.08,1.5,37.92,5.75,3,Summer,Low,19.5
2000,8,4,2000-08-28,2000-09-03,Colombo,TOMATOES,34.78,1.06,7,2000-08,-3.789999999999999,-9.8262898625875,41.07,5.66,54.3,10.01,55.94,7.47,3,Summer,Low,19.5
2000,8,4,2000-08-28,2000-09-03,Colombo,BITTER GOURD,47.24,0.35,7,2000-08,-1.0499999999999972,-2.174363222199207,48.44,0.9,48.36,0.83,45.29,3.51,3,Summer,Low,19.5
2000,8,4,2000-08-28,2000-09-03,Colombo,PUMPKIN,28.24,0.04,7,2000-08,-0.1800000000000032,-0.6333567909922704,29.18,1.15,29.29,3.16,25.74,4.32,3,Summer,Low,19.5
2000,9,1,2000-09-04,2000-09-10,Colombo,BRINJALS,40.58,0.33,7,2000-09,-1.1400000000000006,-2.7325023969319284,42.21,1.36,43.15,1.33,38.36,5.49,3,Autumn,Low,19.5
2000,9,1,2000-09-04,2000-09-10,Colombo,TOMATOES,31.78,0.8,7,2000-09,-3.0,-8.625646923519263,37.04,4.87,52.15,11.62,55.08,8.85,3,Autumn,Low,19.5
2000,9,1,2000-09-04,2000-09-10,Colombo,CABBAGE,36.73,0.15,7,2000-09,0.4799999999999969,1.324137931034474,36.14,0.46,35.98,0.31,35.94,1.18,3,Autumn,Low,19.5
2000,9,1,2000-09-04,2000-09-10,Colombo,PUMPKIN,28.52,0.13,7,2000-09,0.2800000000000011,0.9915014164305992,28.62,0.47,29.66,2.71,26.06,4.2,3,Autumn,Low,19.5
2000,9,1,2000-09-04,2000-09-10,Colombo,BITTER GOURD,46.12,0.32,7,2000-09,-1.1200000000000043,-2.3708721422523378,47.66,1.25,48.32,0.92,45.54,3.3,3,Autumn,Low,19.5
2000,9,2,2000-09-11,2000-09-17,Colombo,CABBAGE,37.15,0.11,7,2000-09,0.4200000000000017,1.143479444595703,36.5,0.56,36.09,0.43,36.12,0.97,3,Autumn,Low,19.5
2000,9,2,2000-09-11,2000-09-17,Colombo,BRINJALS,39.69,0.21,7,2000-09,-0.8900000000000006,-2.1931986200098583,41.21,1.37,43.04,1.56,38.77,5.16,3,Autumn,Low,19.5
2000,9,2,2000-09-11,2000-09-17,Colombo,PUMPKIN,29.0,0.15,7,2000-09,0.4800000000000004,1.6830294530154295,28.54,0.32,30.0,2.26,26.4,4.06,3,Autumn,Low,19.5
2000,9,2,2000-09-11,2000-09-17,Colombo,TOMATOES,29.67,0.5,7,2000-09,-2.1099999999999994,-6.639395846444303,33.7,3.86,49.72,12.81,53.94,10.1,3,Autumn,Low,19.5
2000,9,2,2000-09-11,2000-09-17,Colombo,BITTER GOURD,45.27,0.19,7,2000-09,-0.8499999999999943,-1.8430182133564488,46.73,1.32,48.16,1.23,45.76,3.06,3,Autumn,Low,19.5
2000,9,3,2000-09-18,2000-09-24,Colombo,CABBAGE,37.38,0.03,7,2000-09,0.2300000000000039,0.6191117092866864,36.88,0.5,36.23,0.54,36.28,0.8,3,Autumn,Low,19.5
2000,9,3,2000-09-18,2000-09-24,Colombo,PUMPKIN,29.39,0.08,7,2000-09,0.3900000000000005,1.3448275862068986,28.79,0.51,30.25,1.95,26.74,3.92,3,Autumn,Low,19.5
2000,9,3,2000-09-18,2000-09-24,Colombo,TOMATOES,28.55,0.19,7,2000-09,-1.120000000000001,-3.774856757667681,31.2,2.74,47.12,13.44,52.63,11.09,3,Autumn,Low,19.5
2000,9,3,2000-09-18,2000-09-24,Colombo,BRINJALS,39.3,0.03,7,2000-09,-0.3900000000000005,-0.9826152683295556,40.32,1.07,42.81,1.87,39.15,4.79,3,Autumn,Low,19.5
2000,9,3,2000-09-18,2000-09-24,Colombo,BITTER GOURD,45.01,0.05,7,2000-09,-0.2600000000000051,-0.5743317870554564,45.91,1.01,47.92,1.51,45.97,2.81,3,Autumn,Low,19.5
2000,9,4,2000-09-25,2000-10-01,Colombo,BRINJALS,39.57,0.17,7,2000-09,0.2700000000000031,0.6870229007633667,39.78,0.55,42.53,2.06,39.51,4.41,3,Autumn,Low,19.5
2000,9,4,2000-09-25,2000-10-01,Colombo,TOMATOES,28.46,0.12,7,2000-09,-0.0899999999999998,-0.3152364273204899,29.62,1.54,44.45,13.43,51.31,11.85,3,Autumn,Low,19.5
2000,9,4,2000-09-25,2000-10-01,Colombo,PUMPKIN,29.48,0.02,7,2000-09,0.0899999999999998,0.3062266076896898,29.1,0.44,30.36,1.86,27.06,3.79,3,Autumn,Low,19.5
2000,9,4,2000-09-25,2000-10-01,Colombo,CABBAGE,37.33,0.06,7,2000-09,-0.0500000000000042,-0.1337613697164373,37.15,0.3,36.34,0.6,36.4,0.71,3,Autumn,Low,19.5
2000,9,4,2000-09-25,2000-10-01,Colombo,BITTER GOURD,45.52,0.26,7,2000-09,0.5100000000000051,1.1330815374361367,45.48,0.47,47.7,1.64,46.17,2.57,3,Autumn,Low,19.5
2000,10,1,2000-10-02,2000-10-08,Colombo,PUMPKIN,29.3,0.09,7,2000-10,-0.1799999999999997,-0.6105834464043409,29.29,0.21,30.28,1.88,27.35,3.65,4,Autumn,Low,19.5
2000,10,1,2000-10-02,2000-10-08,Colombo,BRINJALS,40.3,0.27,7,2000-10,0.7299999999999969,1.8448319433914504,39.71,0.42,42.26,2.11,39.88,4.05,4,Autumn,Low,19.5
2000,10,1,2000-10-02,2000-10-08,Colombo,TOMATOES,29.19,0.32,7,2000-10,0.7300000000000004,2.5650035137034446,28.97,0.57,41.84,12.78,50.07,12.42,4,Autumn,Low,19.5
2000,10,1,2000-10-02,2000-10-08,Colombo,CABBAGE,37.07,0.1,7,2000-10,-0.259999999999998,-0.6964907581033968,37.23,0.15,36.43,0.62,36.46,0.7,4,Autumn,Low,19.5
2000,10,1,2000-10-02,2000-10-08,Colombo,BITTER GOURD,46.54,0.36,7,2000-10,1.019999999999996,2.240773286467478,45.58,0.67,47.54,1.65,46.38,2.35,4,Autumn,Low,19.5
2000,10,2,2000-10-09,2000-10-15,Colombo,BRINJALS,41.18,0.26,7,2000-10,0.8800000000000026,2.183622828784125,40.09,0.84,42.03,2.05,40.24,3.71,4,Autumn,Low,19.5
2000,10,2,2000-10-09,2000-10-15,Colombo,TOMATOES,30.45,0.45,7,2000-10,1.259999999999998,4.316546762589922,29.16,0.92,39.39,11.53,48.98,12.86,4,Autumn,Low,19.5
2000,10,2,2000-10-09,2000-10-15,Colombo,BITTER GOURD,47.67,0.33,7,2000-10,1.1300000000000026,2.428018908465841,46.18,1.18,47.46,1.61,46.61,2.15,4,Autumn,Low,19.5
2000,10,2,2000-10-09,2000-10-15,Colombo,PUMPKIN,28.92,0.14,7,2000-10,-0.379999999999999,-1.2969283276450476,29.27,0.25,30.02,1.81,27.6,3.51,4,Autumn,Low,19.5
2000,10,2,2000-10-09,2000-10-15,Colombo,CABBAGE,36.72,0.11,7,2000-10,-0.3500000000000014,-0.9441596978689004,37.12,0.3,36.47,0.62,36.46,0.71,4,Autumn,Low,19.5
2000,10,3,2000-10-16,2000-10-22,Colombo,TOMATOES,31.97,0.48,7,2000-10,1.5199999999999996,4.9917898193760255,30.02,1.54,37.22,9.82,48.04,13.18,4,Autumn,Low,19.5
2000,10,3,2000-10-16,2000-10-22,Colombo,PUMPKIN,28.42,0.16,7,2000-10,-0.5,-1.7289073305670817,29.03,0.47,29.64,1.55,27.82,3.37,4,Autumn,Low,19.5
2000,10,3,2000-10-16,2000-10-22,Colombo,BITTER GOURD,48.5,0.17,7,2000-10,0.8299999999999983,1.7411369834277286,47.06,1.3,47.44,1.59,46.84,2.0,4,Autumn,Low,19.5
2000,10,3,2000-10-16,2000-10-22,Colombo,CABBAGE,36.41,0.08,7,2000-10,-0.3100000000000023,-0.8442265795207033,36.88,0.4,36.49,0.61,36.42,0.67,4,Autumn,Low,19.5
2000,10,3,2000-10-16,2000-10-22,Colombo,BRINJALS,41.9,0.17,7,2000-10,0.7199999999999989,1.7484215638659515,40.74,1.02,41.84,1.92,40.59,3.39,4,Autumn,Low,19.5
2000,10,4,2000-10-23,2000-10-29,Colombo,CABBAGE,36.25,0.02,7,2000-10,-0.1599999999999966,-0.4394397143641763,36.61,0.36,36.5,0.61,36.36,0.61,4,Autumn,Low,19.5
2000,10,4,2000-10-23,2000-10-29,Colombo,TOMATOES,33.51,0.46,7,2000-10,1.5399999999999991,4.817015952455424,31.28,1.87,35.42,7.86,47.22,13.41,4,Autumn,Low,19.5
2000,10,4,2000-10-23,2000-10-29,Colombo,PUMPKIN,27.89,0.16,7,2000-10,-0.5300000000000011,-1.8648838845883215,28.63,0.61,29.22,1.16,28.01,3.23,4,Autumn,Low,19.5
2000,10,4,2000-10-23,2000-10-29,Colombo,BRINJALS,42.2,0.02,7,2000-10,0.3000000000000042,0.7159904534606307,41.4,0.85,41.66,1.76,40.92,3.07,4,Autumn,Low,19.5
2000,10,4,2000-10-23,2000-10-29,Colombo,BITTER GOURD,48.69,0.06,7,2000-10,0.1899999999999977,0.3917525773195829,47.85,0.98,47.41,1.56,47.07,1.86,4,Autumn,Low,19.5
2000,10,5,2000-10-30,2000-11-05,Colombo,BITTER GOURD,48.28,0.19,7,2000-10,-0.4099999999999966,-0.8420620250564729,48.28,0.44,47.34,1.49,47.26,1.7,4,Autumn,Low,19.5
2000,10,5,2000-10-30,2000-11-05,Colombo,PUMPKIN,27.37,0.16,7,2000-10,-0.5199999999999996,-1.8644675510935804,28.15,0.67,28.85,0.85,28.17,3.08,4,Autumn,Low,19.5
2000,10,5,2000-10-30,2000-11-05,Colombo,CABBAGE,36.27,0.03,7,2000-10,0.0200000000000031,0.055172413793112,36.41,0.22,36.53,0.59,36.31,0.56,4,Autumn,Low,19.5
2000,10,5,2000-10-30,2000-11-05,Colombo,BRINJALS,42.09,0.08,7,2000-10,-0.1099999999999994,-0.2606635071090034,41.84,0.46,41.48,1.56,41.23,2.74,4,Autumn,Low,19.5
2000,10,5,2000-10-30,2000-11-05,Colombo,TOMATOES,35.02,0.47,7,2000-10,1.5100000000000051,4.506117576842749,32.74,1.97,34.07,5.92,46.48,13.53,4,Autumn,Low,19.5
2000,11,1,2000-11-06,2000-11-12,Colombo,PUMPKIN,26.88,0.14,7,2000-11,-0.490000000000002,-1.790281329923281,27.64,0.66,28.55,0.81,28.31,2.93,4,Autumn,Low,19.5
2000,11,1,2000-11-06,2000-11-12,Colombo,BRINJALS,41.79,0.1,7,2000-11,-0.3000000000000042,-0.7127583749109153,42.0,0.18,41.3,1.34,41.5,2.4,4,Autumn,Low,19.5
2000,11,1,2000-11-06,2000-11-12,Colombo,TOMATOES,36.6,0.51,7,2000-11,1.5799999999999983,4.511707595659618,34.28,1.99,33.2,4.35,45.8,13.57,4,Autumn,Low,19.5
2000,11,1,2000-11-06,2000-11-12,Colombo,BITTER GOURD,47.6,0.22,7,2000-11,-0.6799999999999997,-1.4084507042253511,48.27,0.48,47.21,1.38,47.41,1.54,4,Autumn,Low,19.5
2000,11,1,2000-11-06,2000-11-12,Colombo,CABBAGE,36.46,0.08,7,2000-11,0.1899999999999977,0.5238489109456788,36.35,0.1,36.58,0.54,36.28,0.53,4,Autumn,Low,19.5
2000,11,2,2000-11-13,2000-11-19,Colombo,BITTER GOURD,46.95,0.16,7,2000-11,-0.6499999999999986,-1.365546218487392,47.88,0.77,47.05,1.27,47.52,1.4,4,Autumn,Low,19.5
2000,11,2,2000-11-13,2000-11-19,Colombo,BRINJALS,41.51,0.06,7,2000-11,-0.2800000000000011,-0.6700167504187632,41.9,0.31,41.13,1.13,41.73,2.07,4,Autumn,Low,19.5
2000,11,2,2000-11-13,2000-11-19,Colombo,PUMPKIN,26.45,0.12,7,2000-11,-0.4299999999999997,-1.59970238095238,27.15,0.62,28.33,0.96,28.43,2.77,4,Autumn,Low,19.5
2000,11,2,2000-11-13,2000-11-19,Colombo,CABBAGE,36.81,0.13,7,2000-11,0.3500000000000014,0.9599561162918304,36.45,0.26,36.67,0.47,36.28,0.53,4,Autumn,Low,19.5
2000,11,2,2000-11-13,2000-11-19,Colombo,TOMATOES,38.38,0.59,7,2000-11,1.7800000000000011,4.86338797814208,35.88,2.09,32.84,3.6,45.15,13.5,4,Autumn,Low,19.5
2000,11,3,2000-11-20,2000-11-26,Colombo,BITTER GOURD,46.65,0.03,7,2000-11,-0.3000000000000042,-0.6389776357827567,47.37,0.72,46.93,1.22,47.58,1.31,4,Autumn,Low,21.5
2000,11,3,2000-11-20,2000-11-26,Colombo,CABBAGE,37.3,0.17,7,2000-11,0.4899999999999949,1.3311600108665984,36.71,0.45,36.78,0.43,36.32,0.57,4,Autumn,Low,21.5
2000,11,3,2000-11-20,2000-11-26,Colombo,TOMATOES,40.44,0.69,7,2000-11,2.059999999999995,5.36737884314746,37.61,2.33,32.98,3.87,44.54,13.33,4,Autumn,Low,21.5
2000,11,3,2000-11-20,2000-11-26,Colombo,BRINJALS,41.46,0.04,7,2000-11,-0.0499999999999971,-0.1204529029149534,41.71,0.29,41.02,1.02,41.91,1.81,4,Autumn,Low,21.5
2000,11,3,2000-11-20,2000-11-26,Colombo,PUMPKIN,26.09,0.1,7,2000-11,-0.3599999999999994,-1.3610586011342134,26.7,0.55,28.15,1.14,28.54,2.61,4,Autumn,Low,21.5
2000,11,4,2000-11-27,2000-12-03,Colombo,PUMPKIN,25.84,0.06,7,2000-11,-0.25,-0.9582215408202376,26.32,0.45,27.97,1.31,28.63,2.46,4,Autumn,Low,21.5
2000,11,4,2000-11-27,2000-12-03,Colombo,BITTER GOURD,46.81,0.11,7,2000-11,0.1600000000000037,0.3429796355841451,47.0,0.42,46.89,1.21,47.63,1.26,4,Autumn,Low,21.5
2000,11,4,2000-11-27,2000-12-03,Colombo,BRINJALS,41.73,0.12,7,2000-11,0.269999999999996,0.6512301013024506,41.62,0.16,41.02,1.02,42.05,1.63,4,Autumn,Low,21.5
2000,11,4,2000-11-27,2000-12-03,Colombo,CABBAGE,37.89,0.19,7,2000-11,0.5900000000000034,1.581769436997328,37.11,0.62,36.91,0.5,36.4,0.64,4,Autumn,Low,21.5
2000,11,4,2000-11-27,2000-12-03,Colombo,TOMATOES,42.91,0.83,7,2000-11,2.469999999999999,6.107814045499503,39.58,2.72,33.61,4.74,43.95,13.05,4,Autumn,Low,21.5
2000,12,1,2000-12-04,2000-12-10,Colombo,PUMPKIN,25.73,0.01,7,2000-12,-0.1099999999999994,-0.4256965944272424,26.03,0.32,27.75,1.43,28.7,2.34,4,Winter,Low,21.5
2000,12,1,2000-12-04,2000-12-10,Colombo,CABBAGE,38.53,0.2,7,2000-12,0.6400000000000006,1.6891000263921894,37.63,0.74,37.04,0.67,36.51,0.74,4,Winter,Low,21.5
2000,12,1,2000-12-04,2000-12-10,Colombo,BRINJALS,42.18,0.15,7,2000-12,0.4500000000000028,1.0783608914450105,41.72,0.33,41.15,1.05,42.15,1.56,4,Winter,Low,21.5
2000,12,1,2000-12-04,2000-12-10,Colombo,BITTER GOURD,47.28,0.17,7,2000-12,0.4699999999999988,1.004058961760305,46.92,0.27,46.98,1.2,47.65,1.25,4,Winter,Low,21.5
2000,12,1,2000-12-04,2000-12-10,Colombo,TOMATOES,45.89,1.01,7,2000-12,2.980000000000004,6.944768119319515,41.9,3.24,34.7,5.79,43.42,12.65,4,Winter,Low,21.5
2000,12,2,2000-12-11,2000-12-17,Colombo,CABBAGE,39.15,0.18,7,2000-12,0.6199999999999974,1.609135738385667,38.22,0.8,37.2,0.89,36.65,0.88,4,Winter,Low,21.5
2000,12,2,2000-12-11,2000-12-17,Colombo,TOMATOES,49.51,1.23,7,2000-12,3.619999999999997,7.888428851601651,44.69,3.91,36.22,6.87,42.97,12.2,4,Winter,Low,21.5
2000,12,2,2000-12-11,2000-12-17,Colombo,BITTER GOURD,47.84,0.17,7,2000-12,0.5600000000000023,1.1844331641286003,47.14,0.53,47.18,1.1,47.67,1.25,4,Winter,Low,21.5
2000,12,2,2000-12-11,2000-12-17,Colombo,BRINJALS,42.65,0.13,7,2000-12,0.4699999999999988,1.114272166903743,42.0,0.52,41.37,1.03,42.21,1.55,4,Winter,Low,21.5
2000,12,2,2000-12-11,2000-12-17,Colombo,PUMPKIN,25.8,0.05,7,2000-12,0.0700000000000002,0.2720559657986797,25.86,0.16,27.5,1.47,28.75,2.26,4,Winter,Low,21.5
2000,12,3,2000-12-18,2000-12-24,Colombo,BRINJALS,42.99,0.07,7,2000-12,0.3400000000000034,0.7971864009378743,42.39,0.55,41.66,0.92,42.23,1.56,4,Winter,Low,21.5
2000,12,3,2000-12-18,2000-12-24,Colombo,CABBAGE,39.69,0.15,7,2000-12,0.5399999999999991,1.379310344827584,38.82,0.78,37.38,1.13,36.8,1.04,4,Winter,Low,21.5
2000,12,3,2000-12-18,2000-12-24,Colombo,BITTER GOURD,48.28,0.1,7,2000-12,0.4399999999999977,0.9197324414715672,47.55,0.64,47.43,0.92,47.68,1.25,4,Winter,Low,21.5
2000,12,3,2000-12-18,2000-12-24,Colombo,TOMATOES,53.88,1.48,7,2000-12,4.3700000000000045,8.826499697030913,48.05,4.73,38.17,8.01,42.64,11.76,4,Winter,Low,21.5
2000,12,3,2000-12-18,2000-12-24,Colombo,PUMPKIN,26.09,0.13,7,2000-12,0.2899999999999991,1.1240310077519349,25.86,0.16,27.25,1.4,28.75,2.26,4,Winter,Low,21.5
2000,12,4,2000-12-25,2000-12-31,Colombo,BRINJALS,43.1,0.01,7,2000-12,0.1099999999999994,0.2558734589439391,42.73,0.41,41.93,0.76,42.23,1.55,4,Winter,Low,21.5
2000,12,4,2000-12-25,2000-12-31,Colombo,TOMATOES,59.06,1.7,7,2000-12,5.18,9.61395694135115,52.08,5.68,40.52,9.31,42.49,11.5,4,Winter,Low,21.5
2000,12,4,2000-12-25,2000-12-31,Colombo,BITTER GOURD,48.43,0.01,7,2000-12,0.1499999999999985,0.3106876553438247,47.96,0.52,47.66,0.75,47.68,1.25,4,Winter,Low,21.5
2000,12,4,2000-12-25,2000-12-31,Colombo,CABBAGE,40.12,0.12,7,2000-12,0.4299999999999997,1.083396321491559,39.37,0.69,37.59,1.36,36.97,1.21,4,Winter,Low,21.5
2000,12,4,2000-12-25,2000-12-31,Colombo,PUMPKIN,26.64,0.21,7,2000-12,0.5500000000000007,2.108087389804526,26.06,0.41,27.03,1.24,28.7,2.3,4,Winter,Low,21.5
2001,1,1,2001-01-01,2001-01-07,Colombo,BITTER GOURD,48.36,0.05,7,2001-01,-0.0700000000000002,-0.1445385091885201,48.23,0.27,47.8,0.7,47.67,1.24,1,Winter,Low,24.5
2001,1,1,2001-01-01,2001-01-07,Colombo,CARROT,39.37,,1,2001-01,,,39.37,,39.37,,39.37,,1,Winter,Low,24.5
2001,1,1,2001-01-01,2001-01-07,Colombo,TOMATOES,64.83,1.85,7,2001-01,5.769999999999996,9.769725702675238,56.82,6.61,43.27,10.82,42.55,11.62,1,Winter,Medium-Low,24.5
2001,1,1,2001-01-01,2001-01-07,Colombo,PUMPKIN,27.48,0.31,7,2001-01,0.8399999999999999,3.153153153153153,26.5,0.74,26.89,1.05,28.58,2.28,1,Winter,Low,24.5
2001,1,1,2001-01-01,2001-01-07,Colombo,BRINJALS,43.07,0.01,7,2001-01,-0.0300000000000011,-0.0696055684454782,42.95,0.21,42.14,0.64,42.2,1.53,1,Winter,Low,24.5
2001,1,1,2001-01-01,2001-01-07,Colombo,CABBAGE,40.5,0.12,7,2001-01,0.3800000000000025,0.9471585244267262,39.86,0.58,37.85,1.57,37.14,1.38,1,Winter,Low,24.5
2001,1,2,2001-01-08,2001-01-14,Colombo,CARROT,43.22,1.95,7,2001-01,3.8500000000000014,9.77901955803912,41.3,2.72,41.3,2.72,41.3,2.72,1,Winter,Low,24.5
