Weekly_Price,Start_Date,Data_Type,Weekly_Price_lag1,Weekly_Price_lag2,Weekly_Price_lag3,Rolling_Mean_4w,Rolling_Std_4w,Rolling_Mean_13w,Price_Change_lag1,Price_Change_Pct_lag1,Fuel_Price,Month_Sin,Month_Cos,Day_of_Year,Price_to_Fuel_Ratio,Price_to_Rolling_Mean_Ratio,Price_Std,Variety_encoded,Location_encoded,Season_encoded,Quarter_encoded,Price_Acceleration,High_Volatility_Regime,Positive_Momentum,Price_Position_4w,Fuel_Impact_Ratio,Trend_Consistency,Rolling_Mean_4w_scaled,Rolling_Std_4w_scaled,Fuel_Price_scaled
41.52,2001-03-12,Historical,42.91,44.5,45.93,43.72,1.91,46.6,-1.5900000000000034,-3.573033707865176,24.5,1.0,6.123233995736766e-17,71,1.6946938775510203,0.94967978042086,0.37,0,0,1,0,-0.16000000000000392,1,0,-0.6748466257461695,-0.13221788365723422,0.0,-0.8191178761631827,-0.5495407521316577,-0.8978234397404616
40.67,2001-03-19,Historical,41.52,42.91,44.5,42.4,1.68,46.01,-1.3899999999999937,-3.23933814961546,24.5,1.0,6.123233995736766e-17,78,1.66,0.9591981132075472,0.15,0,0,1,0,0.20000000000000973,0,0,-0.45767195765984897,-0.08355943533448665,0.0,-0.8308646072314992,-0.5677993281837794,-0.8978234397404616
40.57,2001-03-26,Historical,40.67,41.52,42.91,41.42,1.08,45.41,-0.8500000000000014,-2.0472061657032787,24.5,1.0,6.123233995736766e-17,85,1.6559183673469389,0.9794785127957508,0.08,0,0,1,0,0.5399999999999923,0,0,-0.2335164835100686,-0.010035978984619184,0.0,-0.8395856651458556,-0.6154303961458364,-0.8978234397404616
41.09,2001-04-02,Historical,40.57,40.67,41.52,40.96,0.43,44.85,-0.1000000000000014,-0.2458814851241736,24.5,0.8660254037844387,-0.4999999999999998,92,1.6771428571428573,1.003173828125,0.23,0,0,1,1,0.75,1,0,0.047101449273656705,0.052315725402592723,0.0,-0.8436792229423903,-0.667030719771398,-0.8978234397404616
41.98,2001-04-09,Historical,41.09,40.57,40.67,41.08,0.64,44.37,0.5200000000000031,1.2817352723687532,24.5,0.8660254037844387,-0.4999999999999998,99,1.713469387755102,1.02190847127556,0.31,0,0,1,1,0.6200000000000045,1,0,0.7083333332841418,0.08840722952566646,0.3333333333333333,-0.842611338299816,-0.650359845984678,-0.8978234397404616
43.02,2001-04-16,Historical,41.98,41.09,40.57,41.66,1.07,44.0,0.8899999999999935,2.165977123387669,27.5,0.8660254037844387,-0.4999999999999998,106,1.5643636363636364,1.032645223235718,0.32,0,0,1,1,0.36999999999999034,1,1,2.942857142436756,0.09008618822783358,0.6666666666666666,-0.8374498958607072,-0.6162242472785373,-0.8656006665053789
44.01,2001-04-23,Historical,43.02,41.98,41.09,42.53,1.27,43.71,1.0400000000000065,2.477370176274432,27.5,0.8660254037844387,-0.4999999999999998,113,1.6003636363636362,1.034798965436163,0.29,0,0,1,1,0.150000000000013,1,1,1.9426751591119293,0.0836820083678961,1.0,-0.8297077322020439,-0.6003472246245184,-0.8656006665053789
44.9,2001-04-30,Historical,44.01,43.02,41.98,43.48,1.26,43.49,0.9899999999999948,2.301255230125511,27.5,0.8660254037844387,-0.4999999999999998,120,1.6327272727272726,1.032658693652254,0.26,0,0,1,1,-0.0500000000000117,0,1,1.5916666666003483,0.07353700605207612,1.0,-0.8212536454483312,-0.6011410757572193,-0.8656006665053789
45.72,2001-05-07,Historical,44.9,44.01,43.02,44.41,1.16,43.36,0.8900000000000006,2.022267666439447,27.5,0.4999999999999999,-0.8660254037844387,127,1.6625454545454543,1.0294978608421528,0.25,0,0,1,1,-0.0999999999999942,0,1,1.4763636363099513,0.06641020449459556,1.0,-0.8129775394683808,-0.6090795870842287,-0.8656006665053789
46.52,2001-05-14,Historical,45.72,44.9,44.01,45.29,1.08,43.33,0.8200000000000003,1.826280623608019,27.5,0.4999999999999999,-0.8660254037844387,134,1.6916363636363638,1.027158313093398,0.25,0,0,1,1,-0.07000000000000028,0,1,1.4456521738606665,0.06362841008487197,1.0,-0.8051463854228363,-0.6154303961458364,-0.8656006665053789
47.33,2001-05-21,Historical,46.52,45.72,44.9,46.12,1.04,43.44,0.8000000000000043,1.7497812773403418,27.5,0.4999999999999999,-0.8660254037844387,141,1.721090909090909,1.0262359063313096,0.26,0,0,1,1,-0.01999999999999602,0,1,1.4583333332780937,0.06331587586938558,1.0,-0.7977601833116976,-0.6186058006766402,-0.8656006665053789
48.15,2001-05-28,Historical,47.33,46.52,45.72,46.93,1.05,43.72,0.8099999999999952,1.741186586414435,27.5,0.4999999999999999,-0.8660254037844387,148,1.7509090909090907,1.0259961645003195,0.24,0,0,1,1,0.009999999999990905,0,1,1.484126984068089,0.06300059543222775,1.0,-0.7905519619743215,-0.6178119495439393,-0.8656006665053789
48.89,2001-06-04,Historical,48.15,47.33,46.52,47.72,1.02,44.18,0.8200000000000003,1.7325163743925631,27.5,1.2246467991473532e-16,-1.0,155,1.7778181818181815,1.0245180217937973,0.21,0,0,2,1,0.010000000000005116,0,1,1.481481481420516,0.05588596242781544,1.0,-0.7835217214107077,-0.6201935029420421,-0.8656006665053789
49.45,2001-06-11,Historical,48.89,48.15,47.33,48.46,0.92,44.79,0.740000000000002,1.536863966770513,27.5,1.2246467991473532e-16,-1.0,162,1.7981818181818183,1.0204292199752374,0.14,0,0,2,1,-0.0799999999999983,0,1,1.423076923016108,0.04165194592669748,1.0,-0.7769364327814998,-0.6281320142690515,-0.8656006665053789
49.76,2001-06-18,Historical,49.45,48.89,48.15,49.06,0.71,45.49,0.5600000000000023,1.1454285129883457,27.5,1.2246467991473532e-16,-1.0,169,1.8094545454545448,1.0142682429677945,0.05,0,0,2,1,-0.17999999999999972,0,1,1.3286384975902024,0.02279621288713065,1.0,-0.7715970095686286,-0.6448028880557714,-0.8656006665053789
49.75,2001-06-25,Historical,49.76,49.45,48.89,49.46,0.41,46.2,0.3099999999999951,0.6268958543983725,27.5,1.2246467991473532e-16,-1.0,176,1.809090909090909,1.0058633238980994,0.05,0,0,2,1,-0.25000000000000716,0,1,1.1666666665996162,-0.0007307804735429427,1.0,-0.7680373940933811,-0.6686184220367999,-0.8656006665053789
49.46,2001-07-02,Historical,49.75,49.76,49.45,49.6,0.17,46.84,-0.009999999999998,-0.020096463022504,27.5,-0.4999999999999997,-0.8660254037844388,183,1.798545454545455,0.9971774193548388,0.13,0,0,2,2,-0.3199999999999931,0,0,0.8771929823791932,-0.021196893558625463,0.6666666666666666,-0.7667915286770446,-0.6876708492216226,-0.8656006665053789
48.96,2001-07-09,Historical,49.46,49.75,49.76,49.48,0.38,47.38,-0.2899999999999991,-0.5829145728643199,27.5,-0.4999999999999997,-0.8660254037844388,190,1.7803636363636364,0.9894907033144704,0.18,0,0,2,2,-0.2800000000000011,0,0,-0.18518518515089455,-0.036760651398609116,0.3333333333333333,-0.7678594133196189,-0.6709999754349026,-0.8656006665053789
48.32,2001-07-16,Historical,48.96,49.46,49.75,49.12,0.63,47.79,-0.5,-1.0109179134654267,27.5,-0.4999999999999997,-0.8660254037844388,197,1.757090909090909,0.98371335504886,0.21,0,0,2,2,-0.2100000000000009,1,0,-1.6666666663194247,-0.0475341651810512,0.0,-0.7710630672473415,-0.6511536971173789,-0.8656006665053789
47.6,2001-07-23,Historical,48.32,48.96,49.46,48.59,0.81,48.06,-0.6400000000000006,-1.3071895424836613,27.5,-0.4999999999999997,-0.8660254037844388,204,1.730909090909091,0.9796254373327844,0.23,0,0,2,2,-0.14000000000000057,1,0,-0.9801980197049348,-0.05418422636945971,0.0,-0.7757795577520444,-0.636864376728762,-0.8656006665053789
46.88,2001-07-30,Historical,47.6,48.32,48.96,47.94,0.9,48.21,-0.7199999999999989,-1.4900662251655603,27.5,-0.4999999999999997,-0.8660254037844388,211,1.7047272727272729,0.9778890279516064,0.22,0,0,2,2,-0.0799999999999983,1,0,-0.68831168826699,-0.05500381970950196,0.0,-0.7815639328993217,-0.6297197165344534,-0.8656006665053789
46.2,2001-08-06,Historical,46.88,47.6,48.32,47.25,0.91,48.25,-0.7199999999999989,-1.5126050420168042,27.5,-0.8660254037844384,-0.5000000000000004,218,1.6800000000000002,0.977777777777778,0.19,0,0,2,2,0.0,1,0,-0.5614973261731812,-0.0527458889231715,0.0,-0.7877042695941235,-0.6289258654017524,-0.8656006665053789
45.64,2001-08-13,Historical,46.2,46.88,47.6,46.58,0.85,48.18,-0.6799999999999997,-1.4505119453924908,27.5,-0.8660254037844384,-0.5000000000000004,225,1.6596363636363636,0.9798196650923144,0.15,0,0,2,2,0.03999999999999915,0,0,-0.4676616915190195,-0.044077134986065795,0.0,-0.7936666255151631,-0.6336889721979582,-0.8656006665053789
45.25,2001-08-20,Historical,45.64,46.2,46.88,45.99,0.71,48.02,-0.5600000000000023,-1.212121212121217,27.5,-0.8660254037844384,-0.5000000000000004,232,1.6454545454545455,0.9839095455533812,0.09,0,0,2,2,0.11999999999999744,0,0,-0.3794871794677205,-0.031073221257157387,0.0,-0.7989170583411531,-0.6448028880557714,-0.8656006665053789
45.07,2001-08-27,Historical,45.25,45.64,46.2,45.54,0.5,47.79,-0.3900000000000005,-0.8545135845749354,27.5,-0.8660254037844384,-0.5000000000000004,239,1.6389090909090909,0.989679402722881,0.02,0,0,2,2,0.17000000000000176,0,0,-0.27485380115351654,-0.014465092918078968,0.0,-0.8029216257508066,-0.6614737618424913,-0.8656006665053789
45.12,2001-09-03,Historical,45.07,45.25,45.64,45.27,0.26,47.5,-0.1799999999999997,-0.3977900552486181,27.5,-1.0,-1.8369701987210292e-16,246,1.6407272727272726,0.9966865473823724,0.05,0,0,0,2,0.21000000000000082,0,0,-0.11450381678515714,0.004034128729032843,0.0,-0.8053243661965985,-0.6805261890273141,-0.8656006665053789
45.4,2001-09-10,Historical,45.12,45.07,45.25,45.21,0.15,47.19,0.0499999999999971,0.1109385400488066,27.5,-1.0,-1.8369701987210292e-16,253,1.6509090909090909,1.004202610042026,0.13,0,0,0,2,0.2299999999999968,0,0,0.24358974355851087,0.022566086395791662,0.3333333333333333,-0.8058583085178856,-0.6892585514870245,-0.8656006665053789
45.93,2001-09-17,Historical,45.4,45.12,45.07,45.38,0.39,46.89,0.2800000000000011,0.6205673758865273,27.5,-1.0,-1.8369701987210292e-16,260,1.6701818181818182,1.01211987659762,0.2,0,0,0,2,0.23000000000000398,1,1,2.1818181811570327,0.042450941129200954,0.6666666666666666,-0.8043454719409056,-0.6702061243022017,-0.8656006665053789
46.7,2001-09-24,Historical,45.93,45.4,45.12,45.79,0.69,46.66,0.5300000000000011,1.1674008810572714,27.5,-1.0,-1.8369701987210292e-16,267,1.6981818181818182,1.0198733347892557,0.27,0,0,0,2,0.25000000000000006,1,1,2.5689655167984653,0.06096233398627977,1.0,-0.800696866078777,-0.6463905903211734,-0.8656006665053789
47.62,2001-10-01,Historical,46.7,45.93,45.4,46.41,0.97,46.51,0.7700000000000031,1.6764641846287898,27.5,-0.8660254037844386,0.5000000000000001,274,1.7316363636363636,1.026071967248438,0.3,0,0,0,3,0.240000000000002,1,1,2.0083333331659765,0.07163714230069294,1.0,-0.7951794620921433,-0.6241627586055468,-0.8656006665053789
48.59,2001-10-08,Historical,47.62,46.7,45.93,47.21,1.15,46.49,0.9199999999999946,1.9700214132762195,27.5,-0.8660254037844386,0.5000000000000001,281,1.766909090909091,1.029231095106969,0.29,0,0,0,3,0.14999999999999147,1,1,1.7540983605598874,0.07407124584754143,1.0,-0.7880602311416482,-0.6098734382169296,-0.8656006665053789
49.49,2001-10-15,Historical,48.59,47.62,46.7,48.1,1.21,46.58,0.970000000000006,2.0369592608147964,27.5,-0.8660254037844386,0.5000000000000001,288,1.7996363636363637,1.028898128898129,0.26,0,0,0,3,0.05000000000001137,1,1,1.6017316016622622,0.06735392617236811,1.0,-0.7801400867092227,-0.605110331420724,-0.8656006665053789
50.22,2001-10-22,Historical,49.49,48.59,47.62,48.98,1.13,46.78,0.8999999999999986,1.8522329697468585,27.5,-0.8660254037844386,0.5000000000000001,295,1.826181818181818,1.0253164556962029,0.19,0,0,0,3,-0.07000000000000739,1,1,1.482490272315857,0.05363801686271551,1.0,-0.7723089326636783,-0.6114611404823316,-0.8656006665053789
50.73,2001-10-29,Historical,50.22,49.49,48.59,49.76,0.93,47.07,0.7299999999999969,1.47504546373004,27.5,-0.8660254037844386,0.5000000000000001,302,1.8447272727272723,1.0194935691318328,0.12,0,0,0,3,-0.1700000000000017,0,1,1.380392156808612,0.0369284240250638,1.0,-0.7653676824869456,-0.6273381631363506,-0.8656006665053789
50.99,2001-11-05,Historical,50.73,50.22,49.49,50.36,0.66,47.44,0.509999999999998,1.0155316606929472,27.5,-0.5000000000000004,0.8660254037844384,309,1.8541818181818184,1.0125099285146943,0.05,0,0,0,3,-0.21999999999999886,0,1,1.2787610618903216,0.018636990842718828,1.0,-0.7600282592740744,-0.6487721437192762,-0.8656006665053789
51.02,2001-11-12,Historical,50.99,50.73,50.22,50.74,0.37,47.86,0.2600000000000051,0.5125172481766315,27.5,-0.5000000000000004,0.8660254037844384,316,1.855272727272728,1.005518328734726,0.03,0,0,0,3,-0.2499999999999929,0,1,1.1590909090250519,0.0021394569345070894,1.0,-0.7566466245725891,-0.6717938265676038,-0.8656006665053789
50.79,2001-11-19,Historical,51.02,50.99,50.73,50.88,0.14,48.28,0.0300000000000011,0.0588350656991589,27.5,-0.5000000000000004,0.8660254037844384,323,1.8469090909090908,0.9982311320754716,0.11,0,0,0,3,-0.230000000000004,0,1,0.9196428570607434,-0.01639285841553527,1.0,-0.7554007591562527,-0.6900524026197254,-0.8656006665053789
50.31,2001-11-26,Historical,50.79,51.02,50.99,50.78,0.33,48.69,-0.2300000000000039,-0.4508036064288592,27.5,-0.5000000000000004,0.8660254037844384,330,1.8294545454545448,0.9907443875541552,0.19,0,0,0,3,-0.260000000000005,1,0,-0.09615384613534898,-0.034366106427410656,0.6666666666666666,-0.7562906630250644,-0.6749692310984075,-0.8656006665053789
49.53,2001-12-03,Historical,50.31,50.79,51.02,50.41,0.66,49.02,-0.4799999999999969,-0.9450679267572296,27.5,-2.4492935982947064e-16,1.0,337,1.801090909090909,0.9825431462011508,0.29,0,0,4,3,-0.24999999999999298,1,0,-1.8723404251335112,-0.056377730796130524,0.3333333333333333,-0.7595833073396685,-0.6487721437192762,-0.8656006665053789
48.45,2001-12-10,Historical,49.53,50.31,50.79,49.77,1.02,49.26,-0.7800000000000011,-1.5503875968992271,27.5,-2.4492935982947064e-16,1.0,344,1.761818181818182,0.9734779987944544,0.39,0,0,4,3,-0.30000000000000426,1,0,-1.1891891890820558,-0.07929078795191681,0.0,-0.7652786921000643,-0.6201935029420421,-0.8656006665053789
47.02,2001-12-17,Historical,48.45,49.53,50.31,48.83,1.43,49.34,-1.0799999999999983,-2.1804966686856413,27.5,-2.4492935982947064e-16,1.0,351,1.709818181818182,0.962932623387262,0.5,0,0,4,3,-0.29999999999999716,1,0,-0.9282051281575241,-0.10732714138247863,0.0,-0.773643788466896,-0.5876456065013032,-0.8656006665053789
45.26,2001-12-24,Historical,47.02,48.45,49.53,47.57,1.85,49.23,-1.4299999999999995,-2.951496388028895,27.5,-2.4492935982947064e-16,1.0,358,1.6458181818181818,0.951439983182678,0.58,0,0,4,3,-0.3500000000000012,1,0,-0.8133802816615026,-0.13611229264093463,0.0,-0.7848565772139257,-0.5543038589278634,-0.8656006665053789
43.34,2001-12-31,Historical,45.26,47.02,48.45,46.02,2.21,48.9,-1.7600000000000051,-3.743088047639313,16.5,-2.4492935982947064e-16,1.0,365,2.626666666666667,0.9417644502390266,0.59,0,0,4,3,-0.3300000000000056,1,0,-0.7146666666476088,-0.25710038966621923,0.0,-0.7986500871805094,-0.5257252181506292,-0.9837508350340158
41.5,2002-01-07,Historical,43.34,45.26,47.02,44.28,2.39,48.36,-1.9199999999999944,-4.242156429518327,16.5,0.4999999999999999,0.8660254037844387,7,2.515151515151515,0.9372177055103884,0.53,0,0,4,0,-0.15999999999998926,1,0,-0.6109890109755833,-0.25730307225305926,0.0,-0.8141344144978362,-0.511435897762012,-0.9837508350340158
39.99,2002-01-14,Historical,41.5,43.34,45.26,42.52,2.28,47.63,-1.840000000000004,-4.245500692201207,16.5,0.4999999999999999,0.8660254037844387,14,2.423636363636364,0.9404985888993416,0.39,0,0,4,0,0.0799999999999903,1,0,-0.5009900989999809,-0.22051843738457053,0.0,-0.829796722588925,-0.5201682602217226,-0.9837508350340158
39.04,2002-01-21,Historical,39.99,41.5,43.34,40.97,1.88,46.77,-1.509999999999998,-3.638554216867465,16.5,0.4999999999999999,0.8660254037844387,21,2.366060606060606,0.9528923602636076,0.2,0,0,4,0,0.33000000000000607,0,0,-0.3821782178142139,-0.1439753877854684,0.0,-0.8435902325555091,-0.5519223055297605,-0.9837508350340158
38.67,2002-01-28,Historical,39.04,39.99,41.5,39.8,1.26,45.84,-0.9500000000000028,-2.3755938984746257,16.5,0.4999999999999999,0.8660254037844387,28,2.343636363636364,0.9716080402010052,0.04,0,0,4,0,0.5599999999999952,0,0,-0.2522321428515114,-0.05743914555355114,0.0,-0.854002107820608,-0.6011410757572193,-0.9837508350340158
38.7,2002-02-04,Historical,38.67,39.04,39.99,39.1,0.62,44.89,-0.3699999999999974,-0.9477459016393376,16.5,0.8660254037844386,0.5000000000000001,35,2.3454545454545457,0.989769820971867,0.05,0,0,4,0,0.5800000000000054,0,0,-0.11695906432406505,0.004701789030697868,0.0,-0.8602314349022911,-0.6519475482500801,-0.9837508350340158
38.9,2002-02-11,Historical,38.7,38.67,39.04,38.83,0.17,43.96,0.0300000000000011,0.077579519006985,16.5,0.8660254037844386,0.5000000000000001,42,2.357575757575757,1.0018027298480556,0.07,0,0,4,0,0.39999999999999847,0,0,0.032710280372303384,0.0313209615533292,0.3333333333333333,-0.8626341753480832,-0.6876708492216226,-0.9837508350340158
39.05,2002-02-18,Historical,38.9,38.7,38.67,38.83,0.18,43.06,0.1999999999999957,0.5167958656330639,16.5,0.8660254037844386,0.5000000000000001,49,2.3666666666666667,1.0056657223796033,0.02,0,0,4,0,0.1699999999999946,0,1,0.22680412368795744,0.023369946248981775,0.6666666666666666,-0.8626341753480832,-0.6868769980889217,-0.9837508350340158
39.0,2002-02-25,Historical,39.05,38.9,38.7,38.91,0.15,42.19,0.1499999999999985,0.3856041131105362,16.5,0.8660254037844386,0.5000000000000001,56,2.363636363636364,1.002313030069391,0.04,0,0,4,0,-0.04999999999999721,0,1,0.6296296293964325,-0.007760058976400745,1.0,-0.8619222522530336,-0.6892585514870245,-0.9837508350340158
38.81,2002-03-04,Historical,39.0,39.05,38.9,38.94,0.11,41.36,-0.0499999999999971,-0.1280409731113883,26.0,1.0,6.123233995736766e-17,63,1.4926923076923078,0.9966615305598358,0.07,0,0,1,0,-0.1999999999999956,0,0,-0.18181818165285735,-0.01873767258375414,0.6666666666666666,-0.8616552810923901,-0.6924339560178283,-0.8817120531229203
38.58,2002-03-11,Historical,38.81,39.0,39.05,38.86,0.21,40.6,-0.1899999999999977,-0.4871794871794814,26.0,1.0,6.123233995736766e-17,70,1.4838461538461538,0.9927946474523932,0.06,0,0,1,0,-0.1400000000000006,0,0,-2.2727272706611688,-0.022793490971708262,0.3333333333333333,-0.8623672041874396,-0.6844954446908188,-0.8817120531229203
38.45,2002-03-18,Historical,38.58,38.81,39.0,38.71,0.24,39.95,-0.2300000000000039,-0.5926307652666941,26.0,1.0,6.123233995736766e-17,77,1.478846153846154,0.9932833893050892,0.02,0,0,1,0,-0.0400000000000062,0,0,-1.130434782117209,-0.012960082944480547,0.0,-0.8637020599906573,-0.6821138912927159,-0.8817120531229203
38.52,2002-03-25,Historical,38.45,38.58,38.81,38.59,0.16,39.43,-0.1299999999999954,-0.3369621565577902,26.0,1.0,6.123233995736766e-17,84,1.4815384615384617,0.9981860585643948,0.07,0,0,1,0,0.1000000000000085,0,0,-0.1999999999428612,0.007002100630162154,0.0,-0.8647699446332316,-0.6884647003543236,-0.8817120531229203
38.94,2002-04-01,Historical,38.52,38.45,38.58,38.62,0.22,39.09,0.0700000000000002,0.1820546163849162,26.0,0.8660254037844387,-0.4999999999999998,91,1.4976923076923077,1.00828586224754,0.19,0,0,1,1,0.1999999999999956,1,0,1.2962962958161846,0.041936256889366086,0.3333333333333333,-0.8645029734725881,-0.6837015935581179,-0.8817120531229203
39.81,2002-04-08,Historical,38.94,38.52,38.45,38.93,0.63,38.96,0.4199999999999946,1.0903426791277118,26.0,0.8660254037844387,-0.4999999999999998,98,1.5311538461538463,1.0226046750577962,0.36,0,0,1,1,0.3499999999999944,1,1,3.5882352930623194,0.08593101813407791,0.6666666666666666,-0.8617442714792712,-0.6511536971173789,-0.8817120531229203
41.28,2002-04-15,Historical,39.81,38.94,38.52,39.64,1.22,39.06,0.8700000000000045,2.234206471494619,26.0,0.8660254037844387,-0.4999999999999998,105,1.5876923076923075,1.041372351160444,0.56,0,0,1,1,0.45000000000000995,1,1,2.5619047616607755,0.14202075241960319,1.0,-0.855425954010707,-0.6043164802880231,-0.8817120531229203
43.44,2002-04-22,Historical,41.28,39.81,38.94,40.87,1.97,39.4,1.4699999999999989,3.692539562923885,26.0,0.8660254037844387,-0.4999999999999998,112,1.6707692307692308,1.062882309762662,0.77,0,0,1,1,0.5999999999999943,1,1,2.1422222221270126,0.2012522361351827,1.0,-0.844480136424321,-0.5447776453354519,-0.8817120531229203
46.15,2002-04-29,Historical,43.44,41.28,39.81,42.67,2.76,39.97,2.1599999999999966,5.232558139534875,28.0,0.8660254037844387,-0.4999999999999998,119,1.6482142857142856,1.0815561284274666,0.89,0,0,1,1,0.6899999999999977,1,1,1.9304812833708413,0.22280320968086706,1.0,-0.8284618667857073,-0.4820634058520771,-0.8602302042995318
49.07,2002-05-06,Historical,46.15,43.44,41.28,44.98,3.37,40.77,2.710000000000001,6.238489871086558,28.0,0.4999999999999999,-0.8660254037844387,126,1.7525,1.090929301911961,0.9,0,0,1,1,0.5500000000000043,1,1,1.7659176029631862,0.22597121188589794,1.0,-0.8079050874161532,-0.4336384867573192,-0.8602302042995318
51.83,2002-05-13,Historical,49.07,46.15,43.44,47.62,3.63,41.76,2.9200000000000017,6.327193932827739,28.0,0.4999999999999999,-0.8660254037844387,133,1.8510714285714285,1.0884082318353634,0.79,0,0,1,1,0.21000000000000085,1,1,1.623703703679649,0.20087921045664656,1.0,-0.7844116252795196,-0.4129983573070945,-0.8602302042995318
54.08,2002-05-20,Historical,51.83,49.07,46.15,50.28,3.43,42.92,2.759999999999998,5.624617892806191,28.0,0.4999999999999999,-0.8660254037844387,140,1.9314285714285715,1.0755767700875098,0.59,0,0,1,1,-0.1600000000000037,1,1,1.4993429697569072,0.15503982800859709,1.0,-0.7607401823691239,-0.4288753799611135,-0.8602302042995318
55.61,2002-05-27,Historical,54.08,51.83,49.07,52.65,2.85,44.2,2.25,4.341115184256222,30.0,0.4999999999999999,-0.8660254037844387,147,1.8536666666666664,1.0562203228869895,0.36,0,0,1,1,-0.509999999999998,0,1,1.3859191655621133,0.09430473372749638,1.0,-0.7396494606782824,-0.4749187456577685,-0.8387483554761432
56.44,2002-06-03,Historical,55.61,54.08,51.83,54.49,2.02,45.55,1.5300000000000011,2.829142011834322,30.0,1.2246467991473532e-16,-1.0,154,1.8813333333333333,1.0357863828225362,0.16,0,0,2,1,-0.7199999999999989,0,1,1.2838427947411368,0.04975124378092859,1.0,-0.723275229492144,-0.5408083896719472,-0.8387483554761432
56.66,2002-06-10,Historical,56.44,55.61,54.08,55.7,1.17,46.94,0.8299999999999983,1.4925373134328328,30.0,1.2246467991473532e-16,-1.0,161,1.8886666666666665,1.0172351885098745,0.03,0,0,2,1,-0.7000000000000028,0,1,1.177121771195993,0.01299314906681228,1.0,-0.7125073926795203,-0.6082857359515278,-0.8387483554761432
56.32,2002-06-17,Historical,56.66,56.44,55.61,56.26,0.45,48.32,0.2199999999999988,0.3897944720056677,30.0,1.2246467991473532e-16,-1.0,168,1.8773333333333333,1.001066477070743,0.18,0,0,2,1,-0.6099999999999994,0,1,1.016620498586798,-0.02000235321795876,1.0,-0.707523931014174,-0.6654430175059961,-0.8387483554761432
55.5,2002-06-24,Historical,56.32,56.66,56.44,56.23,0.51,49.63,-0.3399999999999963,-0.600070596540763,30.5,1.2246467991473532e-16,-1.0,175,1.819672131147541,0.9870176062600036,0.32,0,0,2,1,-0.5599999999999952,0,0,0.5706214688943153,-0.047736587183152004,0.6666666666666666,-0.7077909021748175,-0.6606799107097904,-0.8333778932702961
54.26,2002-07-01,Historical,55.5,56.32,56.66,55.68,1.07,50.8,-0.8200000000000003,-1.4559659090909096,30.5,-0.4999999999999997,-0.8660254037844388,182,1.7790163934426229,0.9744971264367815,0.44,0,0,2,2,-0.480000000000004,0,0,-2.448275861646859,-0.07325358145006271,0.3333333333333333,-0.7126853734532828,-0.6162242472785373,-0.8333778932702961
52.67,2002-07-08,Historical,54.26,55.5,56.32,54.69,1.59,51.79,-1.240000000000002,-2.2342342342342376,30.5,-0.4999999999999997,-0.8660254037844388,189,1.7268852459016395,0.9630645456207716,0.54,0,0,2,2,-0.4200000000000017,1,0,-1.2866242037397027,-0.09607657121417722,0.0,-0.7214954217545203,-0.574943988378088,-0.8333778932702961
50.8,2002-07-15,Historical,52.67,54.26,55.5,53.31,2.03,52.53,-1.5899999999999963,-2.930335422042013,30.5,-0.4999999999999997,-0.8660254037844388,196,1.6655737704918032,0.9529169011442504,0.61,0,0,2,2,-0.3499999999999943,1,0,-0.8595890410664557,-0.11640682629511143,0.0,-0.7337760951441241,-0.5400145385392463,-0.8333778932702961
48.73,2002-07-22,Historical,50.8,52.67,54.26,51.62,2.39,52.93,-1.8700000000000043,-3.550408202012539,27.5,-0.4999999999999997,-0.8660254037844388,203,1.7719999999999998,0.9440139480821388,0.66,0,0,2,2,-0.280000000000008,1,0,-0.7118226600809894,-0.14817465998514484,0.0,-0.7488154705270448,-0.511435897762012,-0.8656006665053789
46.61,2002-07-29,Historical,48.73,50.8,52.67,49.7,2.62,52.97,-2.0700000000000003,-4.0748031496063,27.5,-0.4999999999999997,-0.8660254037844388,210,1.694909090909091,0.9378269617706236,0.64,0,0,2,2,-0.19999999999999596,1,0,-0.6192384769414996,-0.15820010074005475,0.0,-0.7659016248082327,-0.4931773217098903,-0.8656006665053789
44.63,2002-08-05,Historical,46.61,48.73,50.8,47.69,2.66,52.63,-2.119999999999997,-4.350502770367325,27.5,-0.8660254037844384,-0.5000000000000004,217,1.622909090909091,0.9358356049486266,0.57,0,0,2,2,-0.049999999999996714,1,0,-0.5444839857554349,-0.15447328899321622,0.0,-0.7837886925713513,-0.4900019171790865,-0.8656006665053789
43.02,2002-08-12,Historical,44.63,46.61,48.73,45.75,2.47,51.95,-1.9799999999999969,-4.248015447328893,27.5,-0.8660254037844384,-0.5000000000000004,224,1.5643636363636364,0.9403278688524592,0.42,0,0,2,2,0.14000000000000012,0,0,-0.4650766609801517,-0.13117959790553807,0.0,-0.8010528276263016,-0.5050850887004045,-0.8656006665053789
41.98,2002-08-19,Historical,43.02,44.63,46.61,44.06,2.02,51.02,-1.6099999999999994,-3.6074389424154143,28.0,-0.8660254037844384,-0.5000000000000004,231,1.499285714285714,0.952791647753064,0.22,0,0,2,2,0.36999999999999744,0,0,-0.3687943262345968,-0.08633858006212161,0.0,-0.8160922030092223,-0.5408083896719472,-0.8602302042995318
