price_acceleration,variety_encoded,high_volatility_regime,date,fuel_impact_ratio,year,month_sin,weekly_price_lag2,rolling_mean_4w,weekly_price_lag3,price_to_fuel_ratio,price_position_4w,vegetable,rolling_mean_13w,price_to_rolling_mean_ratio,price_deviation_from_veg_avg,rolling_std_4w,data_type,day_of_year,rolling_std_4w_scaled,rolling_mean_4w_scaled,week_number,weekly_price_lag1,price_change_lag1,price_change_pct_lag1,month,weekly_price,weekly_arrival_sum,avg_daily_arrival,weekly_sales_sum,avg_daily_sales,avg_weekly_price,weekly_supply_status,supply_demand_ratio,price_volatility,arrival_volatility,utilization_rate
0.0,0,0,2000-01-03,0.0,2000,0.4999999999999999,0.0,37.84,0.0,2.866666666666667,0.0,Bitter Gourd,37.84,1.0,-133.804072856049,0.0,Historical,3,0.0,-0.8714442236493206,1,0.0,0.0,0.0,1,37.84,,,,,,,,,,
0.0,0,1,2000-01-10,0.1581619578436347,2000,0.4999999999999999,0.0,38.24,0.0,2.926515151515152,1.9749999995062548,Bitter Gourd,38.24,1.0101987447698746,-133.014072856049,0.56,Historical,10,-0.6567106550462856,-0.8678846081740731,2,37.84,0.0,0.0,1,38.63,,,,,,,,,,
0.7899999999999991,0,0,2000-01-17,0.154927478250146,2000,0.4999999999999999,37.84,38.63,0.0,2.9863636363636368,1.9999999997468356,Bitter Gourd,38.63,1.020450427129174,-132.22407285604902,0.79,Historical,17,-0.6384520789941639,-0.8644139830857069,3,38.63,0.7899999999999991,2.087737843551795,1,39.42,,,,,,,,,,
0.0,0,0,2000-01-24,0.0864812508641565,2000,0.4999999999999999,38.63,38.94,37.84,3.020454545454545,1.845454545286781,Bitter Gourd,38.94,1.0238828967642526,-131.774072856049,0.89,Historical,24,-0.6305135676671544,-0.8616552810923901,4,39.42,0.7899999999999991,2.04504271291742,1,39.87,,,,,,,,,,
-0.3400000000000034,0,0,2000-01-31,0.0361021805714339,2000,0.4999999999999999,39.42,39.5,38.63,3.034848484848485,1.4444444443298086,Bitter Gourd,39.16,1.0141772151898736,-131.584072856049,0.64,Historical,31,-0.650359845984678,-0.8566718194270436,5,39.87,0.4499999999999957,1.1415525114155145,1,40.06,,,,,,,,,,
-0.2599999999999909,0,0,2000-02-07,-0.0037822054796312,2000,0.8660254037844386,39.87,39.85,39.42,3.033333333333333,1.1557377048232984,Bitter Gourd,39.31,1.0047678795483062,-131.60407285604902,0.3,Historical,38,-0.6773507844965102,-0.8535571558862022,1,40.06,0.1900000000000048,0.4765487835465383,2,40.04,,,,,,,,,,
-0.2100000000000079,0,0,2000-02-14,-0.0215833549165551,2000,0.8660254037844386,40.06,39.97,39.87,2.462962962962963,0.932038834860967,Bitter Gourd,39.39,0.9982486865148862,-131.744072856049,0.11,Historical,45,-0.6924339560178283,-0.8524892712436278,2,40.04,-0.0200000000000031,-0.0499251123315105,2,39.9,,,,,,,,,,
-0.1199999999999974,0,0,2000-02-21,-0.030941551409196,2000,0.8660254037844386,40.04,39.92,40.06,2.450617283950617,0.4255319148030854,Bitter Gourd,39.43,0.9944889779559118,-131.944072856049,0.17,Historical,52,-0.6876708492216226,-0.8529342231780338,3,39.9,-0.1400000000000005,-0.3496503496503511,2,39.7,,,,,,,,,,
-0.0599999999999951,0,0,2000-02-28,-0.027987685418243,2000,0.8660254037844386,39.9,39.79,40.04,2.4395061728395064,-1.4999999991666468,Bitter Gourd,39.44,0.993214375471224,-132.124072856049,0.23,Historical,59,-0.6829077424254169,-0.8540910982074893,4,39.7,-0.1999999999999957,-0.5012531328320695,2,39.52,,,,,,,,,,
0.019999999999996,0,0,2000-03-06,-0.0140575798469672,2000,1.0,39.7,39.64,39.9,2.433950617283951,-0.6363636361708047,Bitter Gourd,39.44,0.994702320887992,-132.214072856049,0.21,Historical,66,-0.6844954446908188,-0.855425954010707,1,39.52,-0.1799999999999997,-0.4534005037783368,3,39.43,,,,,,,,,,
