time,temperature_2m_mean (°C),relative_humidity_2m_mean (%),precipitation_sum (mm),weather_event_classification,severity,city
2019-12-17,23.4,86,1.8,Light Rain,Light,Mathale
2019-12-18,24.1,85,1.7,Light Rain,Light,Mathale
2019-12-19,24.3,86,2.4,Light Rain,Light,Mathale
2019-12-20,24.3,86,6.0,Moderate Rain,Moderate,Mathale
2019-12-21,24.3,85,3.3,Moderate Rain,Moderate,Mathale
2019-12-22,24.3,87,2.6,Moderate Rain,Moderate,Mathale
2019-12-23,24.2,87,2.0,Light Rain,Light,Mathale
2019-12-24,24.5,86,4.7,Moderate Rain,Moderate,Mathale
2019-12-25,24.3,84,0.4,Light Rain,Light,Mathale
2019-12-26,24.3,81,0.5,Light Rain,Light,Mathale
2019-12-27,23.8,77,0.0,Dry,Mild,Mathale
2019-12-28,24.1,77,0.0,Dry,Mild,Mathale
2019-12-29,23.4,77,0.0,Dry,Mild,Mathale
2019-12-30,23.7,77,0.0,Dry,Mild,Mathale
2019-12-31,24.3,80,1.3,Light Rain,Light,Mathale
2020-01-01,24.9,83,2.3,Light Rain,Light,Mathale
2020-01-02,25.2,81,0.3,Light Rain,Light,Mathale
2020-01-03,25.6,78,1.7,Light Rain,Light,Mathale
2020-01-04,24.9,81,0.2,Light Rain,Light,Mathale
2020-01-05,24.7,77,0.0,Dry,Mild,Mathale
2020-01-06,24.3,78,0.0,Dry,Mild,Mathale
2020-01-07,24.1,81,0.4,Light Rain,Light,Mathale
2020-01-08,24.0,79,0.2,Light Rain,Light,Mathale
2020-01-09,23.9,73,0.0,Dry,Mild,Mathale
2020-01-10,23.1,73,0.0,Dry,Mild,Mathale
2020-01-11,23.0,84,0.2,Light Rain,Light,Mathale
2020-01-12,23.8,80,0.2,Light Rain,Light,Mathale
2020-01-13,23.1,74,0.0,Dry,Mild,Mathale
2020-01-14,22.5,67,0.0,Dry,Mild,Mathale
2020-01-15,22.2,72,0.0,Dry,Mild,Mathale
2020-01-16,23.9,75,0.0,Dry,Mild,Mathale
2020-01-17,24.5,83,2.1,Light Rain,Light,Mathale
2020-01-18,25.3,76,0.4,Light Rain,Light,Mathale
2020-01-19,25.4,77,1.1,Light Rain,Light,Mathale
2020-01-20,25.4,75,0.0,Dry,Mild,Mathale
2020-01-21,24.9,80,0.1,Light Rain,Light,Mathale
2020-01-22,24.6,83,2.6,Moderate Rain,Moderate,Mathale
2020-01-23,25.3,80,0.3,Light Rain,Light,Mathale
2020-01-24,25.0,77,0.0,Dry,Mild,Mathale
2020-01-25,24.1,77,0.0,Dry,Mild,Mathale
2020-01-26,24.2,71,0.0,Dry,Mild,Mathale
2020-01-27,24.1,68,0.0,Dry,Mild,Mathale
2020-01-28,24.0,71,0.2,Light Rain,Light,Mathale
2020-01-29,24.3,72,0.0,Dry,Mild,Mathale
2020-01-30,23.6,73,0.0,Dry,Mild,Mathale
2020-01-31,24.0,70,0.0,Dry,Mild,Mathale
2020-02-01,23.7,69,0.0,Dry,Mild,Mathale
2020-02-02,24.8,68,0.0,Dry,Mild,Mathale
2020-02-03,24.8,73,0.2,Light Rain,Light,Mathale
2020-02-04,25.0,70,0.0,Dry,Mild,Mathale
2020-02-05,24.8,74,0.6,Light Rain,Light,Mathale
2020-02-06,25.3,70,0.0,Dry,Mild,Mathale
2020-02-07,25.1,69,0.0,Dry,Mild,Mathale
2020-02-08,25.1,65,0.0,Dry,Mild,Mathale
2020-02-09,24.8,64,0.0,Dry,Mild,Mathale
2020-02-10,24.1,69,0.0,Dry,Mild,Mathale
2020-02-11,24.8,74,0.0,Dry,Mild,Mathale
2020-02-12,25.1,78,1.8,Light Rain,Light,Mathale
2020-02-13,25.2,75,0.5,Light Rain,Light,Mathale
2020-02-14,25.0,78,5.2,Moderate Rain,Moderate,Mathale
2020-02-15,26.6,65,1.0,Light Rain,Light,Mathale
2020-02-16,26.0,68,0.1,Light Rain,Light,Mathale
2020-02-17,25.3,69,0.0,Dry,Mild,Mathale
2020-02-18,24.6,62,0.0,Dry,Mild,Mathale
2020-02-19,24.7,64,0.0,Dry,Mild,Mathale
2020-02-20,25.3,71,0.0,Dry,Mild,Mathale
2020-02-21,26.0,77,1.6,Light Rain,Light,Mathale
2020-02-22,25.8,75,0.5,Light Rain,Light,Mathale
2020-02-23,25.5,75,0.2,Light Rain,Light,Mathale
2020-02-24,25.6,74,0.0,Dry,Mild,Mathale
2020-02-25,26.2,73,0.0,Dry,Mild,Mathale
2020-02-26,26.3,68,0.0,Dry,Mild,Mathale
2020-02-27,25.5,71,0.0,Dry,Mild,Mathale
2020-02-28,25.4,67,0.0,Dry,Mild,Mathale
2020-02-29,25.6,64,0.0,Dry,Mild,Mathale
2020-03-01,26.6,62,0.0,Dry,Mild,Mathale
2020-03-02,26.9,64,0.0,Dry,Mild,Mathale
2020-03-03,27.1,59,0.0,Dry,Mild,Mathale
2020-03-04,27.0,61,0.0,Dry,Mild,Mathale
2020-03-05,27.2,64,0.5,Light Rain,Light,Mathale
2020-03-06,26.3,77,4.3,Moderate Rain,Moderate,Mathale
2020-03-07,25.6,81,2.8,Moderate Rain,Moderate,Mathale
2020-03-08,26.9,70,0.0,Dry,Mild,Mathale
2020-03-09,26.9,66,0.1,Light Rain,Light,Mathale
2020-03-10,26.8,64,0.0,Dry,Mild,Mathale
2020-03-11,26.6,68,0.4,Light Rain,Light,Mathale
2020-03-12,27.3,68,0.8,Light Rain,Light,Mathale
2020-03-13,26.6,64,0.0,Dry,Mild,Mathale
2020-03-14,27.1,62,0.3,Light Rain,Light,Mathale
2020-03-15,27.2,64,1.1,Light Rain,Light,Mathale
2020-03-16,26.8,72,3.3,Moderate Rain,Moderate,Mathale
2020-03-17,27.3,70,0.1,Light Rain,Light,Mathale
2020-03-18,27.5,69,0.9,Light Rain,Light,Mathale
2020-03-19,26.8,78,5.5,Moderate Rain,Moderate,Mathale
2020-03-20,27.2,74,1.6,Light Rain,Light,Mathale
2020-03-21,27.4,68,0.2,Light Rain,Light,Mathale
2020-03-22,27.2,69,1.7,Light Rain,Light,Mathale
2020-03-23,27.8,66,0.4,Light Rain,Light,Mathale
2020-03-24,27.3,65,0.2,Light Rain,Light,Mathale
2020-03-25,26.9,66,0.2,Light Rain,Light,Mathale
2020-03-26,26.3,64,0.0,Dry,Mild,Mathale
2020-03-27,26.8,63,0.4,Light Rain,Light,Mathale
2020-03-28,27.3,66,0.4,Light Rain,Light,Mathale
2020-03-29,27.3,72,2.1,Light Rain,Light,Mathale
2020-03-30,27.7,71,1.5,Light Rain,Light,Mathale
2020-03-31,27.2,68,0.4,Light Rain,Light,Mathale
2020-04-01,26.9,60,0.0,Dry,Mild,Mathale
2020-04-02,27.1,58,0.0,Dry,Mild,Mathale
2020-04-03,27.7,62,1.5,Light Rain,Light,Mathale
2020-04-04,25.5,82,20.2,Very Heavy Rain,Extreme,Mathale
2020-04-05,26.2,78,9.5,Heavy Rain,Heavy,Mathale
2020-04-06,27.2,73,1.9,Light Rain,Light,Mathale
2020-04-07,27.0,76,3.0,Moderate Rain,Moderate,Mathale
2020-04-08,26.9,76,13.8,Heavy Rain,Heavy,Mathale
2020-04-09,27.2,74,0.9,Light Rain,Light,Mathale
2020-04-10,26.9,73,1.5,Light Rain,Light,Mathale
2020-04-11,26.5,80,4.7,Moderate Rain,Moderate,Mathale
2020-04-12,26.8,76,0.7,Light Rain,Light,Mathale
2020-04-13,26.5,80,2.9,Moderate Rain,Moderate,Mathale
2020-04-14,26.3,81,6.4,Moderate Rain,Moderate,Mathale
2020-04-15,25.5,85,11.1,Heavy Rain,Heavy,Mathale
2020-04-16,25.4,85,13.7,Heavy Rain,Heavy,Mathale
2020-04-17,25.3,86,19.3,Very Heavy Rain,Extreme,Mathale
2020-04-18,26.1,81,4.7,Moderate Rain,Moderate,Mathale
2020-04-19,25.9,85,12.4,Heavy Rain,Heavy,Mathale
2020-04-20,26.9,77,0.7,Light Rain,Light,Mathale
2020-04-21,26.4,80,7.2,Moderate Rain,Moderate,Mathale
2020-04-22,25.3,87,20.4,Very Heavy Rain,Extreme,Mathale
2020-04-23,25.7,85,7.2,Moderate Rain,Moderate,Mathale
2020-04-24,25.4,85,1.7,Light Rain,Light,Mathale
2020-04-25,26.1,83,4.2,Moderate Rain,Moderate,Mathale
2020-04-26,26.5,82,1.4,Light Rain,Light,Mathale
2020-04-27,26.7,80,1.2,Light Rain,Light,Mathale
2020-04-28,26.8,80,1.1,Light Rain,Light,Mathale
2020-04-29,26.0,85,3.4,Moderate Rain,Moderate,Mathale
2020-04-30,26.1,81,4.1,Moderate Rain,Moderate,Mathale
2020-05-01,26.1,83,3.2,Moderate Rain,Moderate,Mathale
2020-05-02,27.1,76,0.2,Light Rain,Light,Mathale
2020-05-03,27.4,76,1.6,Light Rain,Light,Mathale
2020-05-04,26.3,84,10.2,Heavy Rain,Heavy,Mathale
2020-05-05,25.9,84,1.5,Light Rain,Light,Mathale
2020-05-06,25.6,87,4.6,Moderate Rain,Moderate,Mathale
2020-05-07,26.0,84,3.1,Moderate Rain,Moderate,Mathale
2020-05-08,25.7,86,4.1,Moderate Rain,Moderate,Mathale
2020-05-09,26.0,86,7.1,Moderate Rain,Moderate,Mathale
2020-05-10,25.4,89,14.2,Heavy Rain,Heavy,Mathale
2020-05-11,24.9,91,11.6,Heavy Rain,Heavy,Mathale
2020-05-12,25.2,90,35.5,Very Heavy Rain,Extreme,Mathale
2020-05-13,25.3,90,33.2,Very Heavy Rain,Extreme,Mathale
2020-05-14,26.4,82,4.5,Moderate Rain,Moderate,Mathale
2020-05-15,25.1,91,18.3,Very Heavy Rain,Extreme,Mathale
2020-05-16,25.7,91,17.9,Very Heavy Rain,Extreme,Mathale
2020-05-17,25.6,91,5.3,Moderate Rain,Moderate,Mathale
2020-05-18,24.6,93,22.8,Very Heavy Rain,Extreme,Mathale
2020-05-19,25.0,88,11.8,Heavy Rain,Heavy,Mathale
2020-05-20,25.7,84,2.1,Light Rain,Light,Mathale
2020-05-21,25.0,88,4.0,Moderate Rain,Moderate,Mathale
2020-05-22,25.1,84,5.2,Moderate Rain,Moderate,Mathale
2020-05-23,25.6,85,3.7,Moderate Rain,Moderate,Mathale
2020-05-24,25.6,88,2.6,Moderate Rain,Moderate,Mathale
2020-05-25,25.7,91,3.4,Moderate Rain,Moderate,Mathale
2020-05-26,25.9,83,1.9,Light Rain,Light,Mathale
2020-05-27,25.2,88,2.7,Moderate Rain,Moderate,Mathale
2020-05-28,25.3,87,5.7,Moderate Rain,Moderate,Mathale
2020-05-29,25.4,85,7.5,Heavy Rain,Heavy,Mathale
2020-05-30,26.1,81,0.2,Light Rain,Light,Mathale
2020-05-31,26.2,80,1.2,Light Rain,Light,Mathale
2020-06-01,25.8,84,2.7,Moderate Rain,Moderate,Mathale
2020-06-02,25.7,78,0.4,Light Rain,Light,Mathale
2020-06-03,25.8,75,0.0,Dry,Mild,Mathale
2020-06-04,25.8,73,0.0,Dry,Mild,Mathale
2020-06-05,25.8,78,4.2,Moderate Rain,Moderate,Mathale
2020-06-06,24.5,90,8.1,Heavy Rain,Heavy,Mathale
2020-06-07,23.9,92,9.9,Heavy Rain,Heavy,Mathale
2020-06-08,25.1,84,1.8,Light Rain,Light,Mathale
2020-06-09,25.1,89,3.2,Moderate Rain,Moderate,Mathale
2020-06-10,25.0,88,7.0,Moderate Rain,Moderate,Mathale
2020-06-11,24.2,93,12.6,Heavy Rain,Heavy,Mathale
2020-06-12,24.6,91,6.8,Moderate Rain,Moderate,Mathale
2020-06-13,25.5,84,2.5,Moderate Rain,Moderate,Mathale
2020-06-14,25.4,84,5.7,Moderate Rain,Moderate,Mathale
2020-06-15,26.2,82,4.3,Moderate Rain,Moderate,Mathale
2020-06-16,25.6,84,3.3,Moderate Rain,Moderate,Mathale
2020-06-17,25.4,86,3.4,Moderate Rain,Moderate,Mathale
2020-06-18,25.6,83,2.7,Moderate Rain,Moderate,Mathale
2020-06-19,25.1,87,7.2,Moderate Rain,Moderate,Mathale
2020-06-20,25.5,82,1.2,Light Rain,Light,Mathale
2020-06-21,24.5,89,9.6,Heavy Rain,Heavy,Mathale
2020-06-22,24.9,88,4.1,Moderate Rain,Moderate,Mathale
2020-06-23,25.7,82,0.1,Light Rain,Light,Mathale
2020-06-24,25.5,83,2.2,Light Rain,Light,Mathale
2020-06-25,24.5,88,18.9,Very Heavy Rain,Extreme,Mathale
2020-06-26,24.1,86,10.7,Heavy Rain,Heavy,Mathale
2020-06-27,24.8,81,3.8,Moderate Rain,Moderate,Mathale
2020-06-28,25.5,81,2.6,Moderate Rain,Moderate,Mathale
2020-06-29,24.6,88,7.4,Moderate Rain,Moderate,Mathale
2020-06-30,24.9,86,2.8,Moderate Rain,Moderate,Mathale
2020-07-01,25.4,83,1.8,Light Rain,Light,Mathale
2020-07-02,25.3,84,1.6,Light Rain,Light,Mathale
2020-07-03,24.5,87,7.2,Moderate Rain,Moderate,Mathale
2020-07-04,24.6,87,5.0,Moderate Rain,Moderate,Mathale
2020-07-05,25.5,78,0.7,Light Rain,Light,Mathale
2020-07-06,24.9,84,3.0,Moderate Rain,Moderate,Mathale
2020-07-07,25.0,85,3.3,Moderate Rain,Moderate,Mathale
2020-07-08,25.3,85,6.3,Moderate Rain,Moderate,Mathale
2020-07-09,24.9,87,13.5,Heavy Rain,Heavy,Mathale
2020-07-10,24.3,89,8.0,Heavy Rain,Heavy,Mathale
2020-07-11,24.7,81,1.7,Light Rain,Light,Mathale
2020-07-12,24.8,81,1.2,Light Rain,Light,Mathale
2020-07-13,25.0,81,4.2,Moderate Rain,Moderate,Mathale
2020-07-14,25.5,80,0.7,Light Rain,Light,Mathale
2020-07-15,24.9,85,2.7,Moderate Rain,Moderate,Mathale
2020-07-16,24.2,90,10.0,Heavy Rain,Heavy,Mathale
2020-07-17,25.0,83,3.6,Moderate Rain,Moderate,Mathale
2020-07-18,25.1,82,17.0,Very Heavy Rain,Extreme,Mathale
2020-07-19,25.7,80,1.7,Light Rain,Light,Mathale
2020-07-20,24.1,90,6.0,Moderate Rain,Moderate,Mathale
2020-07-21,24.6,80,0.7,Light Rain,Light,Mathale
2020-07-22,24.6,84,1.1,Light Rain,Light,Mathale
2020-07-23,24.2,86,10.0,Heavy Rain,Heavy,Mathale
2020-07-24,24.1,83,1.1,Light Rain,Light,Mathale
2020-07-25,24.4,82,1.9,Light Rain,Light,Mathale
2020-07-26,23.9,88,7.6,Heavy Rain,Heavy,Mathale
2020-07-27,25.0,79,0.6,Light Rain,Light,Mathale
2020-07-28,23.9,88,8.1,Heavy Rain,Heavy,Mathale
2020-07-29,23.3,94,26.3,Very Heavy Rain,Extreme,Mathale
2020-07-30,24.2,87,4.5,Moderate Rain,Moderate,Mathale
2020-07-31,24.2,89,6.7,Moderate Rain,Moderate,Mathale
2020-08-01,24.3,91,6.1,Moderate Rain,Moderate,Mathale
2020-08-02,23.6,93,22.7,Very Heavy Rain,Extreme,Mathale
2020-08-03,23.3,94,12.5,Heavy Rain,Heavy,Mathale
2020-08-04,23.7,93,9.2,Heavy Rain,Heavy,Mathale
2020-08-05,24.1,92,6.3,Moderate Rain,Moderate,Mathale
2020-08-06,23.6,94,22.6,Very Heavy Rain,Extreme,Mathale
2020-08-07,24.0,92,16.9,Very Heavy Rain,Extreme,Mathale
2020-08-08,23.7,92,8.5,Heavy Rain,Heavy,Mathale
2020-08-09,23.1,95,35.0,Very Heavy Rain,Extreme,Mathale
2020-08-10,23.9,91,8.6,Heavy Rain,Heavy,Mathale
2020-08-11,24.1,88,5.3,Moderate Rain,Moderate,Mathale
2020-08-12,25.0,78,0.6,Light Rain,Light,Mathale
2020-08-13,24.8,79,1.3,Light Rain,Light,Mathale
2020-08-14,24.6,80,1.9,Light Rain,Light,Mathale
2020-08-15,25.0,77,1.0,Light Rain,Light,Mathale
2020-08-16,25.3,73,0.0,Dry,Mild,Mathale
2020-08-17,25.4,76,0.7,Light Rain,Light,Mathale
2020-08-18,25.1,78,0.3,Light Rain,Light,Mathale
2020-08-19,25.1,78,1.4,Light Rain,Light,Mathale
2020-08-20,25.0,82,0.4,Light Rain,Light,Mathale
2020-08-21,25.3,81,0.5,Light Rain,Light,Mathale
2020-08-22,25.2,82,1.2,Light Rain,Light,Mathale
2020-08-23,25.2,82,1.6,Light Rain,Light,Mathale
2020-08-24,25.4,80,0.6,Light Rain,Light,Mathale
2020-08-25,25.4,81,1.3,Light Rain,Light,Mathale
2020-08-26,25.2,83,1.6,Light Rain,Light,Mathale
2020-08-27,25.2,79,1.1,Light Rain,Light,Mathale
2020-08-28,25.2,77,0.5,Light Rain,Light,Mathale
2020-08-29,25.2,75,0.2,Light Rain,Light,Mathale
2020-08-30,24.9,82,4.5,Moderate Rain,Moderate,Mathale
2020-08-31,24.4,84,4.6,Moderate Rain,Moderate,Mathale
2020-09-01,23.8,89,14.7,Heavy Rain,Heavy,Mathale
2020-09-02,23.1,92,19.1,Very Heavy Rain,Extreme,Mathale
2020-09-03,24.2,85,1.8,Light Rain,Light,Mathale
2020-09-04,25.1,79,0.7,Light Rain,Light,Mathale
2020-09-05,24.4,87,5.5,Moderate Rain,Moderate,Mathale
2020-09-06,23.3,91,36.2,Very Heavy Rain,Extreme,Mathale
2020-09-07,24.1,81,1.9,Light Rain,Light,Mathale
2020-09-08,24.8,83,4.0,Moderate Rain,Moderate,Mathale
2020-09-09,23.2,93,21.5,Very Heavy Rain,Extreme,Mathale
2020-09-10,23.5,92,7.7,Heavy Rain,Heavy,Mathale
2020-09-11,24.0,89,3.4,Moderate Rain,Moderate,Mathale
2020-09-12,23.8,92,8.2,Heavy Rain,Heavy,Mathale
2020-09-13,23.4,95,6.4,Moderate Rain,Moderate,Mathale
2020-09-14,24.0,88,3.2,Moderate Rain,Moderate,Mathale
2020-09-15,24.0,89,7.0,Moderate Rain,Moderate,Mathale
2020-09-16,24.0,90,5.0,Moderate Rain,Moderate,Mathale
2020-09-17,24.0,90,7.1,Moderate Rain,Moderate,Mathale
2020-09-18,23.2,95,35.2,Very Heavy Rain,Extreme,Mathale
2020-09-19,23.5,93,15.1,Very Heavy Rain,Extreme,Mathale
2020-09-20,23.0,95,20.2,Very Heavy Rain,Extreme,Mathale
2020-09-21,22.9,94,21.8,Very Heavy Rain,Extreme,Mathale
2020-09-22,23.3,93,12.4,Heavy Rain,Heavy,Mathale
2020-09-23,24.2,87,6.8,Moderate Rain,Moderate,Mathale
2020-09-24,24.2,86,8.2,Heavy Rain,Heavy,Mathale
2020-09-25,24.0,89,8.1,Heavy Rain,Heavy,Mathale
2020-09-26,24.3,87,2.4,Light Rain,Light,Mathale
2020-09-27,24.6,85,2.9,Moderate Rain,Moderate,Mathale
2020-09-28,24.2,88,6.3,Moderate Rain,Moderate,Mathale
2020-09-29,23.3,92,4.7,Moderate Rain,Moderate,Mathale
2020-09-30,23.2,93,10.0,Heavy Rain,Heavy,Mathale
2020-10-01,24.1,87,4.7,Moderate Rain,Moderate,Mathale
2020-10-02,24.1,86,4.8,Moderate Rain,Moderate,Mathale
2020-10-03,24.2,89,6.3,Moderate Rain,Moderate,Mathale
2020-10-04,24.3,83,5.4,Moderate Rain,Moderate,Mathale
2020-10-05,24.7,78,0.0,Dry,Mild,Mathale
2020-10-06,24.6,76,1.7,Light Rain,Light,Mathale
2020-10-07,24.4,84,0.8,Light Rain,Light,Mathale
2020-10-08,24.7,81,1.6,Light Rain,Light,Mathale
2020-10-09,24.1,86,2.9,Moderate Rain,Moderate,Mathale
2020-10-10,24.6,82,1.9,Light Rain,Light,Mathale
2020-10-11,23.3,95,17.2,Very Heavy Rain,Extreme,Mathale
2020-10-12,24.1,91,7.4,Moderate Rain,Moderate,Mathale
2020-10-13,23.9,91,14.3,Heavy Rain,Heavy,Mathale
2020-10-14,23.4,94,18.2,Very Heavy Rain,Extreme,Mathale
2020-10-15,23.6,94,9.6,Heavy Rain,Heavy,Mathale
2020-10-16,24.3,89,4.3,Moderate Rain,Moderate,Mathale
2020-10-17,24.2,82,1.2,Light Rain,Light,Mathale
2020-10-18,24.3,83,3.3,Moderate Rain,Moderate,Mathale
2020-10-19,24.5,82,2.0,Light Rain,Light,Mathale
2020-10-20,24.2,85,5.2,Moderate Rain,Moderate,Mathale
2020-10-21,24.0,90,5.1,Moderate Rain,Moderate,Mathale
2020-10-22,23.9,91,7.6,Heavy Rain,Heavy,Mathale
2020-10-23,24.5,85,3.0,Moderate Rain,Moderate,Mathale
2020-10-24,24.2,86,2.5,Moderate Rain,Moderate,Mathale
2020-10-25,24.8,83,1.0,Light Rain,Light,Mathale
2020-10-26,24.7,84,4.1,Moderate Rain,Moderate,Mathale
2020-10-27,24.2,88,3.8,Moderate Rain,Moderate,Mathale
2020-10-28,24.3,85,6.0,Moderate Rain,Moderate,Mathale
2020-10-29,24.2,88,5.1,Moderate Rain,Moderate,Mathale
2020-10-30,24.1,87,3.0,Moderate Rain,Moderate,Mathale
2020-10-31,24.7,86,4.4,Moderate Rain,Moderate,Mathale
2020-11-01,25.3,84,2.2,Light Rain,Light,Mathale
2020-11-02,25.2,82,0.6,Light Rain,Light,Mathale
2020-11-03,25.1,83,5.0,Moderate Rain,Moderate,Mathale
2020-11-04,24.6,86,15.5,Very Heavy Rain,Extreme,Mathale
2020-11-05,24.2,90,27.5,Very Heavy Rain,Extreme,Mathale
2020-11-06,24.9,87,9.2,Heavy Rain,Heavy,Mathale
2020-11-07,24.7,84,2.8,Moderate Rain,Moderate,Mathale
2020-11-08,24.6,85,2.0,Light Rain,Light,Mathale
2020-11-09,24.1,87,9.1,Heavy Rain,Heavy,Mathale
2020-11-10,24.2,88,2.6,Moderate Rain,Moderate,Mathale
2020-11-11,24.4,90,39.9,Very Heavy Rain,Extreme,Mathale
2020-11-12,24.8,88,5.7,Moderate Rain,Moderate,Mathale
2020-11-13,24.8,88,9.4,Heavy Rain,Heavy,Mathale
2020-11-14,24.5,86,1.7,Light Rain,Light,Mathale
2020-11-15,24.2,91,29.7,Very Heavy Rain,Extreme,Mathale
2020-11-16,24.5,89,13.4,Heavy Rain,Heavy,Mathale
2020-11-17,24.5,90,13.1,Heavy Rain,Heavy,Mathale
2020-11-18,24.3,89,11.2,Heavy Rain,Heavy,Mathale
2020-11-19,23.9,88,28.7,Very Heavy Rain,Extreme,Mathale
