Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
,Monthly Average Producer Prices of Selected Vegetables in Selected Location - Rs/kg,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Items,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2016,Hambanthota,CUCUMBER,26.25,,,47.5,54.16666666666667,39.375,16.5,13.6,25,29,31.875,28.125
,2016,Hambanthota,BITTER GOURD,100,,,95,115.66673333333333,140,132.5,78.5,66.25,67.5,93.75,103.75
,2016,Hambanthota,SNAKE GOURD,50,,,,79.16666666666667,81.875,63.125,40.625,36.66666666666667,49.5,63.75,51.25
,2016,Hambanthota,LUFFA,65,,,,73.33333333333334,98.75,74.375,53,43.541666666666664,54.5,74.375,90
,2016,Hambanthota,LONG BEANS,57,,,,77.25,71.25,53.75,29,33.125,50.5,80.625,75
,2016,Hambanthota,ASH PLANTAINS,32.5,,,,30,35.625,35,37.833333333333336,45,43,36.25,39.375
,2016,Hambanthota,GREEN CHILLIES,457.5,,,115,280,465,493.75,199.33333333333334,71.25,72,78.75,78.75
,2016,Hambanthota,LIME,68.75,,,,200,155,110,121,265.625,435,337.5,212.5
,2016,Embilipitiya,LADIES FINGERS,78.95,58.32,49.5,55.1,80.84,50.3,47.65,31.76,39.4,53.28,43.3,30.3
,2016,Embilipitiya,BRINJALS,62.1,35.64,55.15,32.85,56.72,67.1,46.8,38.84,41.075,38.4,38.15,20.7
,2016,Embilipitiya,PUMPKIN,51.45,76.6,40.8,21.75,43.8,72,103.3,53.6,41.95,39.68,41.9,38.45
,2016,Embilipitiya,CUCUMBER,67.5,67.5,57.375,57.375,51.3,47.25,,,,,,
,2016,Embilipitiya,BITTER GOURD,125.6,100.76,92.125,93.75,130.08,138.4,141.1,119.4,86.25,100.56,109.5,136.75
,2016,Embilipitiya,SNAKE GOURD,63.85,45.4,45.2,37.1,72.72,92,68.35,33.44,39.45,64.56,69.95,53.6
,2016,Embilipitiya,LUFFA,114.6,68.24,58.2,65.4,100.28,128.5,99.85,41.64,48.3,69.56,80.85,101
,2016,Embilipitiya,LONG BEANS,58.25,62.16,69.25,59,97.52,87.5,79.35,57.2,62.35,66.8,82,88
,2016,Embilipitiya,ASH PLANTAINS,51.35,37.36,30.1,24.55,30.72,48.6,41.3,36.4,38.35,34.72,44.8,35.4
